#EXPORTTYPE:                 ;DATA ALL                                           
#FILE:                       ;Portlandit_roh.ngb-ds3                             
#FORMAT:                     ;NETZSCH5                                           
#FTYPE:                      ;ANSI                                               
#IDENTITY:                   ;Portlandit_roh                                     
#DECIMAL:                    ;POINT                                              
#SEPARATOR:                  ;SEMICOLON                                          
#MTYPE:                      ;FLOW                                               
#INSTRUMENT:                 ;NETZSCH STA 449F3                                  
#PROJECT:                    ;                                                   
#DATE/TIME:                  ;26.01.2026 07:41:50 (UTC+1)                        
#CORR. FILE:                 ;Basis Al203_950C_10 kmin_15.01.24.ngb-bs3          
#TEMPCAL:                    ;Temperaturkalibrierung Al203_12.12.25.ngb-ts3      
#SENSITIVITY:                ;Empfindlichkeitskalibrierung Al203_12.12.25.ngb-es3
#LABORATORY:                 ;                                                   
#OPERATOR:                   ;LS                                                 
#REMARK:                     ;                                                   
#SAMPLE:                     ;Portlandit_roh                                     
#SAMPLE MASS /mg:            ;23.6                                               
#MATERIAL:                   ;                                                   
#REFERENCE:                  ;Referenz                                           
#REFERENCE MASS /mg:         ;0                                                  
#TYPE OF CRUCIBLE:           ;DSC/TG pan Al2O3                                   
#SAMPLE CRUCIBLE MASS /mg:   ;138.9                                              
#REFERENCE CRUCIBLE MASS /mg:;148.4                                              
#DSC RANGE /µV:              ;5000                                               
#TG RANGE /mg:               ;35000                                              
#TAU-R:                      ;---                                                
#CORR. CODE:                 ;0                                                  
#EXO:                        ;-1                                                 
#RANGE:                      ;25°C/10.0(K/min)/950°C                             
#SEGMENT:                    ;S1/1                                               
#SEG. 1:                     ;25°C/10.0(K/min)/950°C                             

##Temp./°C;Time/min;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Mass/%;DTG/(%/min);Sensit./(uV/mW)
486.57199;46.34000;20.00000;20.00000; 76.12712;-3.143360e-004;0.58037
486.66101;46.35000;20.00000;20.00000; 76.12712;-3.460285e-003;0.58031
486.75400;46.36000;20.00000;20.00000; 76.12712;-1.427874e-002;0.58024
486.86401;46.37000;20.00000;20.00000; 76.12712;-3.871591e-002;0.58015
486.96399;46.38000;20.00000;20.00000; 76.12712;-8.025056e-002;0.58008
487.06400;46.39000;20.00000;20.00000; 76.12712;      -0.12756;0.58000
487.15900;46.40000;20.00000;20.00000; 76.12712;      -0.15926;0.57993
487.26001;46.41000;20.00000;20.00000; 76.11864;      -0.15926;0.57985
487.36801;46.42000;20.00000;20.00000; 76.11864;      -0.12756;0.57977
487.45700;46.43000;20.00000;20.00000; 76.11864;-8.025056e-002;0.57970
487.55200;46.44000;20.00000;20.00000; 76.11864;-3.871591e-002;0.57963
487.65302;46.45000;20.00000;20.00000; 76.11864;-1.427874e-002;0.57955
487.75500;46.46000;20.00000;20.00000; 76.11864;-3.460285e-003;0.57947
487.84900;46.47000;20.00000;20.00000; 76.11864;-2.095573e-004;0.57940
487.95801;46.48000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57932
488.04999;46.49000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57925
488.14899;46.50000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57918
488.25000;46.51000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57910
488.36200;46.52000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57901
488.44800;46.53000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57895
488.54501;46.54000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57887
488.65100;46.55000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57879
488.75000;46.56000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57872
488.84000;46.57000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57865
488.95001;46.58000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57857
489.04099;46.59000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57850
489.14200;46.60000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57842
489.24200;46.61000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57835
489.33801;46.62000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57827
489.44000;46.63000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57820
489.53799;46.64000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57812
489.63901;46.65000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57805
489.73499;46.66000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57797
489.83301;46.67000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57790
489.93201;46.68000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57783
490.03299;46.69000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57775
490.13800;46.70000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57767
490.23401;46.71000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57760
490.32999;46.72000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57753
490.43301;46.73000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57745
490.52600;46.74000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57738
490.63699;46.75000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57729
490.72800;46.76000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57723
490.82999;46.77000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57715
490.92401;46.78000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57708
491.02802;46.79000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57700
491.11600;46.80000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57693
491.22198;46.81000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57685
491.32199;46.82000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57678
491.42700;46.83000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57670
491.52399;46.84000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57663
491.61700;46.85000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57656
491.72299;46.86000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57648
491.81500;46.87000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57641
491.91599;46.88000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57633
492.01700;46.89000;20.00000;20.00000; 76.11864; 0.000000e+000;0.57626
492.12100;46.90000;20.00000;20.00000; 76.11864;-2.095573e-004;0.57618
492.21500;46.91000;20.00000;20.00000; 76.11864;-3.460285e-003;0.57611
492.32001;46.92000;20.00000;20.00000; 76.11864;-1.427874e-002;0.57603
492.41599;46.93000;20.00000;20.00000; 76.11864;-3.871591e-002;0.57596
492.51099;46.94000;20.00000;20.00000; 76.11864;-8.025056e-002;0.57589
492.62000;46.95000;20.00000;20.00000; 76.11864;      -0.12756;0.57581
492.71600;46.96000;20.00000;20.00000; 76.11864;      -0.15926;0.57573
492.80600;46.97000;20.00000;20.00000; 76.11017;      -0.15926;0.57567
492.90500;46.98000;20.00000;20.00000; 76.11017;      -0.12756;0.57559
493.00500;46.99000;20.00000;20.00000; 76.11017;-8.025056e-002;0.57552
493.10901;47.00000;20.00000;20.00000; 76.11017;-3.871591e-002;0.57544
493.20999;47.01000;20.00000;20.00000; 76.11017;-1.427874e-002;0.57536
493.30499;47.02000;20.00000;20.00000; 76.11017;-3.460285e-003;0.57529
493.41101;47.03000;20.00000;20.00000; 76.11017;-2.095573e-004;0.57521
493.50500;47.04000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57514
493.59500;47.05000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57508
493.70099;47.06000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57500
493.80099;47.07000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57492
493.89301;47.08000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57485
493.99701;47.09000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57478
494.09900;47.10000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57470
494.19699;47.11000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57463
494.29999;47.12000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57455
494.39499;47.13000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57448
494.48801;47.14000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57441
494.59500;47.15000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57433
494.69501;47.16000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57426
494.78799;47.17000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57419
494.88400;47.18000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57412
494.98599;47.19000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57404
495.09000;47.20000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57396
495.18201;47.21000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57389
495.27499;47.22000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57383
495.38501;47.23000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57374
495.47800;47.24000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57367
495.58200;47.25000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57360
495.66901;47.26000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57353
495.77802;47.27000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57345
495.87299;47.28000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57338
495.97101;47.29000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57331
496.07300;47.30000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57323
496.16901;47.31000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57316
496.27701;47.32000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57308
496.37201;47.33000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57301
496.46701;47.34000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57294
496.56299;47.35000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57287
496.67099;47.36000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57279
496.76700;47.37000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57272
496.87201;47.38000;20.00000;20.00000; 76.11017; 0.000000e+000;0.57264
496.97299;47.39000;20.00000;20.00000; 76.11017;-2.095573e-004;0.57257
497.06500;47.40000;20.00000;20.00000; 76.11017;-3.460285e-003;0.57250
497.16000;47.41000;20.00000;20.00000; 76.11017;-1.427874e-002;0.57243
497.26599;47.42000;20.00000;20.00000; 76.11017;-3.871591e-002;0.57235
497.36499;47.43000;20.00000;20.00000; 76.11017;-8.025056e-002;0.57228
497.45901;47.44000;20.00000;20.00000; 76.11017;      -0.12756;0.57221
497.56699;47.45000;20.00000;20.00000; 76.11017;      -0.15926;0.57213
497.66599;47.46000;20.00000;20.00000; 76.10169;      -0.15926;0.57205
497.76001;47.47000;20.00000;20.00000; 76.10169;      -0.12756;0.57199
497.85901;47.48000;20.00000;20.00000; 76.10169;-8.025056e-002;0.57191
497.95599;47.49000;20.00000;20.00000; 76.10169;-3.871591e-002;0.57184
498.06201;47.50000;20.00000;20.00000; 76.10169;-1.427874e-002;0.57176
498.15399;47.51000;20.00000;20.00000; 76.10169;-3.460285e-003;0.57169
498.25101;47.52000;20.00000;20.00000; 76.10169;-2.095573e-004;0.57162
498.35101;47.53000;20.00000;20.00000; 76.10169; 0.000000e+000;0.57155
498.45499;47.54000;20.00000;20.00000; 76.10169; 0.000000e+000;0.57147
498.55099;47.55000;20.00000;20.00000; 76.10169; 0.000000e+000;0.57140
498.65201;47.56000;20.00000;20.00000; 76.10169; 0.000000e+000;0.57133
498.74600;47.57000;20.00000;20.00000; 76.10169; 0.000000e+000;0.57126
498.84799;47.58000;20.00000;20.00000; 76.10169; 0.000000e+000;0.57118
498.94901;47.59000;20.00000;20.00000; 76.10169; 0.000000e+000;0.57111
499.04599;47.60000;20.00000;20.00000; 76.10169; 0.000000e+000;0.57104
499.14899;47.61000;20.00000;20.00000; 76.10169; 0.000000e+000;0.57096
499.24799;47.62000;20.00000;20.00000; 76.10169; 0.000000e+000;0.57089
499.33301;47.63000;20.00000;20.00000; 76.10169; 0.000000e+000;0.57083
499.43900;47.64000;20.00000;20.00000; 76.10169; 0.000000e+000;0.57075
499.54401;47.65000;20.00000;20.00000; 76.10169; 0.000000e+000;0.57067
499.63699;47.66000;20.00000;20.00000; 76.10169;-2.095573e-004;0.57060
499.73499;47.67000;20.00000;20.00000; 76.10169;-3.460285e-003;0.57053
499.84100;47.68000;20.00000;20.00000; 76.10169;-1.427874e-002;0.57045
499.93799;47.69000;20.00000;20.00000; 76.10169;-3.871591e-002;0.57038
500.04300;47.70000;20.00000;20.00000; 76.10169;-8.025056e-002;0.57031
500.13901;47.71000;20.00000;20.00000; 76.10169;      -0.12756;0.57024
500.23901;47.72000;20.00000;20.00000; 76.10169;      -0.15926;0.57016
500.33401;47.73000;20.00000;20.00000; 76.09322;      -0.15926;0.57009
500.43900;47.74000;20.00000;20.00000; 76.09322;      -0.12756;0.57002
500.52701;47.75000;20.00000;20.00000; 76.09322;-8.025056e-002;0.56995
500.63000;47.76000;20.00000;20.00000; 76.09322;-3.871591e-002;0.56988
500.73300;47.77000;20.00000;20.00000; 76.09322;-1.427874e-002;0.56980
500.83401;47.78000;20.00000;20.00000; 76.09322;-3.460285e-003;0.56973
500.93500;47.79000;20.00000;20.00000; 76.09322;-2.095573e-004;0.56965
501.03601;47.80000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56958
501.13101;47.81000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56951
501.22699;47.82000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56944
501.32199;47.83000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56937
501.41901;47.84000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56930
501.53101;47.85000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56922
501.62201;47.86000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56915
501.71399;47.87000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56908
501.81299;47.88000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56901
501.92499;47.89000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56893
502.01300;47.90000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56887
502.12201;47.91000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56879
502.21899;47.92000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56872
502.31400;47.93000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56865
502.41400;47.94000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56857
502.51300;47.95000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56850
502.60999;47.96000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56843
502.70401;47.97000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56836
502.80899;47.98000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56829
502.90201;47.99000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56822
503.01300;48.00000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56814
503.10199;48.01000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56807
503.20401;48.02000;20.00000;20.00000; 76.09322; 0.000000e+000;0.56800
503.29901;48.03000;20.00000;20.00000; 76.09322;-2.095573e-004;0.56793
503.39301;48.04000;20.00000;20.00000; 76.09322;-3.460285e-003;0.56786
503.49799;48.05000;20.00000;20.00000; 76.09322;-1.427874e-002;0.56779
503.60300;48.06000;20.00000;20.00000; 76.09322;-3.871591e-002;0.56771
503.69699;48.07000;20.00000;20.00000; 76.09322;-8.025056e-002;0.56764
503.79501;48.08000;20.00000;20.00000; 76.09322;      -0.12756;0.56757
503.89401;48.09000;20.00000;20.00000; 76.09322;      -0.15926;0.56750
503.99899;48.10000;20.00000;20.00000; 76.08475;      -0.15926;0.56742
504.09601;48.11000;20.00000;20.00000; 76.08475;      -0.12756;0.56735
504.18500;48.12000;20.00000;20.00000; 76.08475;-8.025056e-002;0.56729
504.29401;48.13000;20.00000;20.00000; 76.08475;-3.892546e-002;0.56721
504.39499;48.14000;20.00000;20.00000; 76.08475;-1.773902e-002;0.56714
504.48999;48.15000;20.00000;20.00000; 76.08475;-1.773902e-002;0.56707
504.59000;48.16000;20.00000;20.00000; 76.08475;-3.892546e-002;0.56700
504.68701;48.17000;20.00000;20.00000; 76.08475;-8.025056e-002;0.56693
504.79001;48.18000;20.00000;20.00000; 76.08475;      -0.12756;0.56685
504.89099;48.19000;20.00000;20.00000; 76.08475;      -0.15926;0.56678
504.99200;48.20000;20.00000;20.00000; 76.07627;      -0.15926;0.56671
505.08401;48.21000;20.00000;20.00000; 76.07627;      -0.12756;0.56664
505.17801;48.22000;20.00000;20.00000; 76.07627;-8.025056e-002;0.56657
505.29001;48.23000;20.00000;20.00000; 76.07627;-3.871591e-002;0.56649
505.38101;48.24000;20.00000;20.00000; 76.07627;-1.427874e-002;0.56643
505.48401;48.25000;20.00000;20.00000; 76.07627;-3.460285e-003;0.56635
505.58499;48.26000;20.00000;20.00000; 76.07627;-1.047787e-004;0.56628
505.67700;48.27000;20.00000;20.00000; 76.07627; 1.730142e-003;0.56621
505.77899;48.28000;20.00000;20.00000; 76.07627; 7.139370e-003;0.56614
505.87399;48.29000;20.00000;20.00000; 76.07627; 1.935795e-002;0.56607
505.98099;48.30000;20.00000;20.00000; 76.07627; 4.012528e-002;0.56599
506.06900;48.31000;20.00000;20.00000; 76.07627; 6.388290e-002;0.56593
506.17099;48.32000;20.00000;20.00000; 76.07627; 8.135890e-002;0.56586
506.27200;48.33000;20.00000;20.00000; 76.08051; 8.676813e-002;0.56578
506.37299;48.34000;20.00000;20.00000; 76.08051; 8.313608e-002;0.56571
506.46701;48.35000;20.00000;20.00000; 76.08051; 8.025056e-002;0.56564
506.57501;48.36000;20.00000;20.00000; 76.08051; 8.313608e-002;0.56557
506.66101;48.37000;20.00000;20.00000; 76.08051; 8.655857e-002;0.56550
506.76501;48.38000;20.00000;20.00000; 76.08475; 7.789862e-002;0.56543
506.85999;48.39000;20.00000;20.00000; 76.08475; 4.960416e-002;0.56536
506.96399;48.40000;20.00000;20.00000; 76.08475; 1.409372e-003;0.56529
507.06000;48.41000;20.00000;20.00000; 76.08475;-6.089261e-002;0.56522
507.15799;48.42000;20.00000;20.00000; 76.08475;      -0.12042;0.56515
507.25699;48.43000;20.00000;20.00000; 76.08475;      -0.15753;0.56508
507.36801;48.44000;20.00000;20.00000; 76.07627;      -0.15915;0.56500
507.45499;48.45000;20.00000;20.00000; 76.07627;      -0.12756;0.56493
507.55899;48.46000;20.00000;20.00000; 76.07627;-8.025056e-002;0.56486
507.66000;48.47000;20.00000;20.00000; 76.07627;-3.871591e-002;0.56479
507.74701;48.48000;20.00000;20.00000; 76.07627;-1.427874e-002;0.56472
507.85300;48.49000;20.00000;20.00000; 76.07627;-3.460285e-003;0.56465
507.95401;48.50000;20.00000;20.00000; 76.07627;-2.095573e-004;0.56458
508.05701;48.51000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56450
508.14801;48.52000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56444
508.24899;48.53000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56436
508.35199;48.54000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56429
508.44699;48.55000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56422
508.54099;48.56000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56416
508.65100;48.57000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56408
508.75101;48.58000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56401
508.83301;48.59000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56395
508.94501;48.60000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56387
509.04700;48.61000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56379
509.13300;48.62000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56373
509.24500;48.63000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56365
509.34299;48.64000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56358
509.44400;48.65000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56351
509.53799;48.66000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56344
509.63300;48.67000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56338
509.73599;48.68000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56330
509.82501;48.69000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56324
509.93900;48.70000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56316
510.02701;48.71000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56310
510.13000;48.72000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56302
510.22501;48.73000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56296
510.32300;48.74000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56289
510.42801;48.75000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56281
510.53000;48.76000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56274
510.61801;48.77000;20.00000;20.00000; 76.07627; 0.000000e+000;0.56268
510.71500;48.78000;20.00000;20.00000; 76.07627; 1.047787e-004;0.56261
510.81699;48.79000;20.00000;20.00000; 76.07627; 1.730142e-003;0.56253
510.91199;48.80000;20.00000;20.00000; 76.07627; 7.139370e-003;0.56247
511.00900;48.81000;20.00000;20.00000; 76.07627; 1.935795e-002;0.56240
511.11600;48.82000;20.00000;20.00000; 76.07627; 4.012528e-002;0.56232
511.21799;48.83000;20.00000;20.00000; 76.07627; 6.377812e-002;0.56225
511.30701;48.84000;20.00000;20.00000; 76.07627; 7.962876e-002;0.56219
511.41299;48.85000;20.00000;20.00000; 76.08051; 7.962876e-002;0.56211
511.50900;48.86000;20.00000;20.00000; 76.08051; 6.377812e-002;0.56204
511.59698;48.87000;20.00000;20.00000; 76.08051; 4.012528e-002;0.56198
511.70700;48.88000;20.00000;20.00000; 76.08051; 1.935795e-002;0.56190
511.80600;48.89000;20.00000;20.00000; 76.08051; 7.139370e-003;0.56183
511.90500;48.90000;20.00000;20.00000; 76.08051; 1.730142e-003;0.56176
512.00098;48.91000;20.00000;20.00000; 76.08051; 1.047787e-004;0.56170
512.09698;48.92000;20.00000;20.00000; 76.08051; 0.000000e+000;0.56163
512.20001;48.93000;20.00000;20.00000; 76.08051; 0.000000e+000;0.56156
512.30499;48.94000;20.00000;20.00000; 76.08051; 0.000000e+000;0.56148
512.39899;48.95000;20.00000;20.00000; 76.08051; 0.000000e+000;0.56141
512.50403;48.96000;20.00000;20.00000; 76.08051; 0.000000e+000;0.56134
512.59900;48.97000;20.00000;20.00000; 76.08051; 0.000000e+000;0.56127
512.70001;48.98000;20.00000;20.00000; 76.08051; 0.000000e+000;0.56120
512.79199;48.99000;20.00000;20.00000; 76.08051; 0.000000e+000;0.56114
512.89203;49.00000;20.00000;20.00000; 76.08051; 0.000000e+000;0.56107
512.99103;49.01000;20.00000;20.00000; 76.08051; 0.000000e+000;0.56100
513.08801;49.02000;20.00000;20.00000; 76.08051;-2.095573e-004;0.56093
513.19000;49.03000;20.00000;20.00000; 76.08051;-3.460285e-003;0.56086
513.28101;49.04000;20.00000;20.00000; 76.08051;-1.427874e-002;0.56079
513.38898;49.05000;20.00000;20.00000; 76.08051;-3.871591e-002;0.56072
513.48602;49.06000;20.00000;20.00000; 76.08051;-8.025056e-002;0.56065
513.59100;49.07000;20.00000;20.00000; 76.08051;      -0.12756;0.56057
513.68298;49.08000;20.00000;20.00000; 76.08051;      -0.15926;0.56051
513.78003;49.09000;20.00000;20.00000; 76.07203;      -0.15926;0.56044
513.88098;49.10000;20.00000;20.00000; 76.07203;      -0.12756;0.56037
513.98901;49.11000;20.00000;20.00000; 76.07203;-8.025056e-002;0.56029
514.07703;49.12000;20.00000;20.00000; 76.07203;-3.871591e-002;0.56023
514.17700;49.13000;20.00000;20.00000; 76.07203;-1.427874e-002;0.56016
514.27802;49.14000;20.00000;20.00000; 76.07203;-3.460285e-003;0.56009
514.37201;49.15000;20.00000;20.00000; 76.07203;-2.095573e-004;0.56002
514.47699;49.16000;20.00000;20.00000; 76.07203; 0.000000e+000;0.55995
514.57001;49.17000;20.00000;20.00000; 76.07203; 0.000000e+000;0.55989
514.67102;49.18000;20.00000;20.00000; 76.07203; 0.000000e+000;0.55981
514.77197;49.19000;20.00000;20.00000; 76.07203;-1.047787e-004;0.55974
514.87903;49.20000;20.00000;20.00000; 76.07203;-1.730142e-003;0.55967
514.97101;49.21000;20.00000;20.00000; 76.07203;-7.139370e-003;0.55960
515.07098;49.22000;20.00000;20.00000; 76.07203;-1.935795e-002;0.55953
515.16699;49.23000;20.00000;20.00000; 76.07203;-4.012528e-002;0.55947
515.26801;49.24000;20.00000;20.00000; 76.07203;-6.377812e-002;0.55940
515.36499;49.25000;20.00000;20.00000; 76.07203;-7.962876e-002;0.55933
515.47302;49.26000;20.00000;20.00000; 76.06780;-7.962876e-002;0.55925
515.56702;49.27000;20.00000;20.00000; 76.06780;-6.377812e-002;0.55919
515.66803;49.28000;20.00000;20.00000; 76.06780;-4.012528e-002;0.55912
515.76001;49.29000;20.00000;20.00000; 76.06780;-1.935795e-002;0.55905
515.87402;49.30000;20.00000;20.00000; 76.06780;-7.139370e-003;0.55897
515.95898;49.31000;20.00000;20.00000; 76.06780;-1.625364e-003;0.55891
516.06500;49.32000;20.00000;20.00000; 76.06780; 1.625364e-003;0.55884
516.16199;49.33000;20.00000;20.00000; 76.06780; 7.139370e-003;0.55877
516.26300;49.34000;20.00000;20.00000; 76.06780; 1.935795e-002;0.55870
516.35303;49.35000;20.00000;20.00000; 76.06780; 4.012528e-002;0.55864
516.46198;49.36000;20.00000;20.00000; 76.06780; 6.377812e-002;0.55856
516.55298;49.37000;20.00000;20.00000; 76.06780; 7.962876e-002;0.55850
516.65302;49.38000;20.00000;20.00000; 76.07203; 7.962876e-002;0.55843
516.74902;49.39000;20.00000;20.00000; 76.07203; 6.377812e-002;0.55836
516.85699;49.40000;20.00000;20.00000; 76.07203; 4.012528e-002;0.55829
516.95300;49.41000;20.00000;20.00000; 76.07203; 1.935795e-002;0.55822
517.05402;49.42000;20.00000;20.00000; 76.07203; 7.139370e-003;0.55815
517.14899;49.43000;20.00000;20.00000; 76.07203; 1.730142e-003;0.55808
517.24500;49.44000;20.00000;20.00000; 76.07203; 1.047787e-004;0.55802
517.35400;49.45000;20.00000;20.00000; 76.07203; 0.000000e+000;0.55794
517.45203;49.46000;20.00000;20.00000; 76.07203; 0.000000e+000;0.55787
517.54498;49.47000;20.00000;20.00000; 76.07203; 0.000000e+000;0.55781
517.64801;49.48000;20.00000;20.00000; 76.07203; 0.000000e+000;0.55773
517.74597;49.49000;20.00000;20.00000; 76.07203; 0.000000e+000;0.55767
517.84900;49.50000;20.00000;20.00000; 76.07203;-1.047787e-004;0.55760
517.94702;49.51000;20.00000;20.00000; 76.07203;-1.730142e-003;0.55753
518.04199;49.52000;20.00000;20.00000; 76.07203;-7.139370e-003;0.55746
518.14398;49.53000;20.00000;20.00000; 76.07203;-1.935795e-002;0.55739
518.24701;49.54000;20.00000;20.00000; 76.07203;-4.012528e-002;0.55732
518.34601;49.55000;20.00000;20.00000; 76.07203;-6.388290e-002;0.55725
518.43597;49.56000;20.00000;20.00000; 76.07203;-8.135890e-002;0.55719
518.54102;49.57000;20.00000;20.00000; 76.06780;-8.676813e-002;0.55711
518.63300;49.58000;20.00000;20.00000; 76.06780;-8.313608e-002;0.55705
518.73700;49.59000;20.00000;20.00000; 76.06780;-8.035534e-002;0.55698
518.84100;49.60000;20.00000;20.00000; 76.06780;-8.486622e-002;0.55691
518.93298;49.61000;20.00000;20.00000; 76.06780;-9.390750e-002;0.55684
519.03601;49.62000;20.00000;20.00000; 76.06356;      -0.10072;0.55677
