#EXPORTTYPE:                 ;DATA ALL                                           
#FILE:                       ;FN_80cRCPCEMIZPNK_20CH_moerser5min.ngb-ds3         
#FORMAT:                     ;NETZSCH5                                           
#FTYPE:                      ;ANSI                                               
#IDENTITY:                   ;FN_80cRCP_20CH                                     
#DECIMAL:                    ;POINT                                              
#SEPARATOR:                  ;SEMICOLON                                          
#MTYPE:                      ;TG                                                 
#INSTRUMENT:                 ;NETZSCH STA 449F3                                  
#PROJECT:                    ;                                                   
#DATE/TIME:                  ;27.01.2026 17:17:31 (UTC+1)                        
#CORR. FILE:                 ;Basis Al203_950C_10 kmin_15.01.24.ngb-bs3          
#TEMPCAL:                    ;Temperaturkalibrierung Al203_12.12.25.ngb-ts3      
#SENSITIVITY:                ;Empfindlichkeitskalibrierung Al203_12.12.25.ngb-es3
#LABORATORY:                 ;                                                   
#OPERATOR:                   ;LS                                                 
#REMARK:                     ;                                                   
#SAMPLE:                     ;FN_80cRCP_20CH                                     
#SAMPLE MASS /mg:            ;23.7                                               
#MATERIAL:                   ;                                                   
#REFERENCE:                  ;Referenz                                           
#REFERENCE MASS /mg:         ;0                                                  
#TYPE OF CRUCIBLE:           ;DSC/TG pan Al2O3                                   
#SAMPLE CRUCIBLE MASS /mg:   ;138.2                                              
#REFERENCE CRUCIBLE MASS /mg:;148.4                                              
#DSC RANGE /µV:              ;5000                                               
#TG RANGE /mg:               ;35000                                              
#TAU-R:                      ;---                                                
#CORR. CODE:                 ;020                                                
#EXO:                        ;-1                                                 
#RANGE:                      ;25°C/10.0(K/min)/950°C                             
#SEGMENT:                    ;S1/1                                               
#SEG. 1:                     ;25°C/10.0(K/min)/950°C                             

##Temp./°C;Time/min;Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);DTG/(%/min);Sensit./(uV/mW)
282.03699;25.73000; 94.98734;20.00000;20.00000;-9.918822e-002;0.78140
282.14301;25.74000; 94.98734;20.00000;20.00000;-8.999887e-002;0.78127
282.23499;25.75000; 94.98734;20.00000;20.00000;-8.984770e-002;0.78116
282.34100;25.76000; 94.98312;20.00000;20.00000;-8.822920e-002;0.78104
282.42999;25.77000; 94.98312;20.00000;20.00000;-8.288963e-002;0.78093
282.53601;25.78000; 94.98312;20.00000;20.00000;-8.001629e-002;0.78080
282.63901;25.79000; 94.98312;20.00000;20.00000;-8.450813e-002;0.78068
282.73401;25.80000; 94.98312;20.00000;20.00000;-9.351126e-002;0.78057
282.82901;25.81000; 94.97890;20.00000;20.00000;      -0.10029;0.78045
282.93100;25.82000; 94.97890;20.00000;20.00000;      -0.10357;0.78033
283.01199;25.83000; 94.97890;20.00000;20.00000;      -0.10357;0.78024
283.11801;25.84000; 94.97890;20.00000;20.00000;      -0.10029;0.78011
283.20901;25.85000; 94.97468;20.00000;20.00000;-9.351126e-002;0.78000
283.31299;25.86000; 94.97468;20.00000;20.00000;-8.450813e-002;0.77988
283.41501;25.87000; 94.97468;20.00000;20.00000;-8.001629e-002;0.77976
283.50101;25.88000; 94.97468;20.00000;20.00000;-8.299396e-002;0.77966
283.61200;25.89000; 94.97468;20.00000;20.00000;-8.984770e-002;0.77952
283.70499;25.90000; 94.97046;20.00000;20.00000;-9.523411e-002;0.77941
283.81000;25.91000; 94.97046;20.00000;20.00000;      -0.10227;0.77929
283.89801;25.92000; 94.97046;20.00000;20.00000;      -0.12159;0.77918
284.00000;25.93000; 94.97046;20.00000;20.00000;      -0.15340;0.77906
284.09100;25.94000; 94.97046;20.00000;20.00000;      -0.18497;0.77895
284.20099;25.95000; 94.96203;20.00000;20.00000;      -0.20026;0.77882
284.29300;25.96000; 94.96203;20.00000;20.00000;      -0.19063;0.77871
284.39301;25.97000; 94.96203;20.00000;20.00000;      -0.15920;0.77860
284.47900;25.98000; 94.95781;20.00000;20.00000;      -0.11805;0.77849
284.59000;25.99000; 94.95781;20.00000;20.00000;-8.117319e-002;0.77836
284.68399;26.00000; 94.95781;20.00000;20.00000;-5.762015e-002;0.77825
284.78699;26.01000; 94.95781;20.00000;20.00000;-5.803750e-002;0.77813
284.88101;26.02000; 94.95781;20.00000;20.00000;-8.702119e-002;0.77802
284.98599;26.03000; 94.95781;20.00000;20.00000;      -0.12874;0.77789
285.07700;26.04000; 94.95781;20.00000;20.00000;      -0.15869;0.77778
285.18301;26.05000; 94.94937;20.00000;20.00000;      -0.15859;0.77766
285.26599;26.06000; 94.94937;20.00000;20.00000;      -0.12702;0.77756
285.37201;26.07000; 94.94937;20.00000;20.00000;-7.991195e-002;0.77743
285.47101;26.08000; 94.94937;20.00000;20.00000;-3.876122e-002;0.77732
285.56799;26.09000; 94.94937;20.00000;20.00000;-1.766418e-002;0.77720
285.66199;26.10000; 94.94937;20.00000;20.00000;-1.766418e-002;0.77709
285.75699;26.11000; 94.94937;20.00000;20.00000;-3.876122e-002;0.77698
285.85501;26.12000; 94.94937;20.00000;20.00000;-7.991195e-002;0.77686
285.96100;26.13000; 94.94937;20.00000;20.00000;      -0.12702;0.77674
286.05899;26.14000; 94.94937;20.00000;20.00000;      -0.15859;0.77662
286.14700;26.15000; 94.94093;20.00000;20.00000;      -0.15859;0.77652
286.25400;26.16000; 94.94093;20.00000;20.00000;      -0.12702;0.77639
286.34299;26.17000; 94.94093;20.00000;20.00000;-7.991195e-002;0.77628
286.44501;26.18000; 94.94093;20.00000;20.00000;-3.855255e-002;0.77616
286.54800;26.19000; 94.94093;20.00000;20.00000;-1.421849e-002;0.77604
286.63901;26.20000; 94.94093;20.00000;20.00000;-3.445684e-003;0.77593
286.73599;26.21000; 94.94093;20.00000;20.00000;-4.173462e-004;0.77582
286.84100;26.22000; 94.94093;20.00000;20.00000;-3.550021e-003;0.77569
286.93799;26.23000; 94.94093;20.00000;20.00000;-1.594133e-002;0.77558
287.03601;26.24000; 94.94093;20.00000;20.00000;-4.566180e-002;0.77546
287.13101;26.25000; 94.94093;20.00000;20.00000;-9.918822e-002;0.77535
287.21799;26.26000; 94.94093;20.00000;20.00000;      -0.16697;0.77525
287.32800;26.27000; 94.94093;20.00000;20.00000;      -0.22209;0.77512
287.42801;26.28000; 94.93249;20.00000;20.00000;      -0.23788;0.77500
287.52301;26.29000; 94.92827;20.00000;20.00000;      -0.20631;0.77489
287.61899;26.30000; 94.92827;20.00000;20.00000;      -0.14342;0.77478
287.72400;26.31000; 94.92827;20.00000;20.00000;-7.850852e-002;0.77465
287.81201;26.32000; 94.92827;20.00000;20.00000;-3.349477e-002;0.77455
287.90701;26.33000; 94.92827;20.00000;20.00000;-1.055493e-002;0.77443
288.00500;26.34000; 94.92827;20.00000;20.00000;-2.140188e-003;0.77432
288.10300;26.35000; 94.92827;20.00000;20.00000;-3.550021e-003;0.77420
288.20801;26.36000; 94.92827;20.00000;20.00000;-1.421849e-002;0.77408
288.30600;26.37000; 94.92827;20.00000;20.00000;-3.855255e-002;0.77396
288.39401;26.38000; 94.92827;20.00000;20.00000;-7.991195e-002;0.77386
288.48901;26.39000; 94.92827;20.00000;20.00000;      -0.12702;0.77375
288.59299;26.40000; 94.92827;20.00000;20.00000;      -0.15859;0.77363
288.67999;26.41000; 94.91983;20.00000;20.00000;      -0.15859;0.77352
288.78799;26.42000; 94.91983;20.00000;20.00000;      -0.12702;0.77340
288.88199;26.43000; 94.91983;20.00000;20.00000;-7.991195e-002;0.77328
288.98401;26.44000; 94.91983;20.00000;20.00000;-3.876122e-002;0.77316
289.07599;26.45000; 94.91983;20.00000;20.00000;-1.766418e-002;0.77306
289.18600;26.46000; 94.91983;20.00000;20.00000;-1.766418e-002;0.77293
289.27600;26.47000; 94.91983;20.00000;20.00000;-3.876122e-002;0.77282
289.37000;26.48000; 94.91983;20.00000;20.00000;-7.991195e-002;0.77271
289.46701;26.49000; 94.91983;20.00000;20.00000;      -0.12702;0.77259
289.57001;26.50000; 94.91983;20.00000;20.00000;      -0.15859;0.77247
289.66800;26.51000; 94.91139;20.00000;20.00000;      -0.15859;0.77236
289.76001;26.52000; 94.91139;20.00000;20.00000;      -0.12702;0.77225
289.85199;26.53000; 94.91139;20.00000;20.00000;-8.012062e-002;0.77214
289.95599;26.54000; 94.91139;20.00000;20.00000;-4.199823e-002;0.77202
290.06299;26.55000; 94.91139;20.00000;20.00000;-2.843698e-002;0.77189
290.15799;26.56000; 94.91139;20.00000;20.00000;-4.199823e-002;0.77178
290.24500;26.57000; 94.91139;20.00000;20.00000;-8.012062e-002;0.77168
290.34500;26.58000; 94.91139;20.00000;20.00000;      -0.12712;0.77156
290.44800;26.59000; 94.91139;20.00000;20.00000;      -0.16031;0.77144
290.55099;26.60000; 94.90295;20.00000;20.00000;      -0.16569;0.77132
290.65201;26.61000; 94.90295;20.00000;20.00000;      -0.14629;0.77120
290.74500;26.62000; 94.90295;20.00000;20.00000;      -0.11987;0.77109
290.84399;26.63000; 94.90295;20.00000;20.00000;      -0.10206;0.77097
290.93900;26.64000; 94.90295;20.00000;20.00000;-9.361560e-002;0.77086
291.03799;26.65000; 94.89873;20.00000;20.00000;-8.446130e-002;0.77075
291.13400;26.66000; 94.89873;20.00000;20.00000;-7.061826e-002;0.77063
291.23199;26.67000; 94.89873;20.00000;20.00000;-5.578656e-002;0.77052
291.33099;26.68000; 94.89873;20.00000;20.00000;-4.501376e-002;0.77040
291.42899;26.69000; 94.89873;20.00000;20.00000;-3.206571e-002;0.77029
291.53101;26.70000; 94.89873;20.00000;20.00000;-1.208002e-003;0.77017
291.62701;26.71000; 94.89451;20.00000;20.00000; 4.589808e-002;0.77005
291.72501;26.72000; 94.89451;20.00000;20.00000; 8.796728e-002;0.76994
291.81799;26.73000; 94.90295;20.00000;20.00000; 9.935330e-002;0.76983
291.92401;26.74000; 94.90295;20.00000;20.00000; 6.778578e-002;0.76971
292.01099;26.75000; 94.90295;20.00000;20.00000; 9.293687e-003;0.76960
292.12000;26.76000; 94.90295;20.00000;20.00000;-4.256740e-002;0.76948
292.20999;26.77000; 94.89873;20.00000;20.00000;-6.690146e-002;0.76937
292.30801;26.78000; 94.89873;20.00000;20.00000;-6.717258e-002;0.76926
292.40900;26.79000; 94.89873;20.00000;20.00000;-5.902358e-002;0.76914
292.50699;26.80000; 94.89873;20.00000;20.00000;-5.923225e-002;0.76902
292.60999;26.81000; 94.89873;20.00000;20.00000;-7.072260e-002;0.76890
292.70401;26.82000; 94.89873;20.00000;20.00000;-8.273846e-002;0.76879
292.79401;26.83000; 94.89451;20.00000;20.00000;-8.650635e-002;0.76869
292.89899;26.84000; 94.89451;20.00000;20.00000;-8.278529e-002;0.76856
292.99100;26.85000; 94.89451;20.00000;20.00000;-7.991195e-002;0.76846
293.08899;26.86000; 94.89451;20.00000;20.00000;-8.288963e-002;0.76834
293.18701;26.87000; 94.89451;20.00000;20.00000;-8.812486e-002;0.76823
293.29001;26.88000; 94.89030;20.00000;20.00000;-8.812486e-002;0.76810
293.37601;26.89000; 94.89030;20.00000;20.00000;-8.288963e-002;0.76800
293.48700;26.90000; 94.89030;20.00000;20.00000;-7.991195e-002;0.76787
293.57501;26.91000; 94.89030;20.00000;20.00000;-8.288963e-002;0.76777
293.67300;26.92000; 94.89030;20.00000;20.00000;-8.812486e-002;0.76766
293.77802;26.93000; 94.88608;20.00000;20.00000;-8.812486e-002;0.76753
293.86899;26.94000; 94.88608;20.00000;20.00000;-8.288963e-002;0.76743
293.97299;26.95000; 94.88608;20.00000;20.00000;-7.991195e-002;0.76731
294.06900;26.96000; 94.88608;20.00000;20.00000;-8.278529e-002;0.76719
294.17099;26.97000; 94.88608;20.00000;20.00000;-8.650635e-002;0.76707
294.26999;26.98000; 94.88186;20.00000;20.00000;-8.284279e-002;0.76696
294.37299;26.99000; 94.88186;20.00000;20.00000;-7.244544e-002;0.76684
294.46100;27.00000; 94.88186;20.00000;20.00000;-6.634149e-002;0.76673
294.55801;27.01000; 94.88186;20.00000;20.00000;-7.850852e-002;0.76662
294.65100;27.02000; 94.88186;20.00000;20.00000;      -0.11068;0.76651
294.76099;27.03000; 94.88186;20.00000;20.00000;      -0.14625;0.76638
294.85001;27.04000; 94.87764;20.00000;20.00000;      -0.16590;0.76628
294.95499;27.05000; 94.87342;20.00000;20.00000;      -0.16380;0.76616
295.04401;27.06000; 94.87342;20.00000;20.00000;      -0.15053;0.76605
295.14600;27.07000; 94.87342;20.00000;20.00000;      -0.14202;0.76593
295.25000;27.08000; 94.87342;20.00000;20.00000;      -0.14584;0.76581
295.34698;27.09000; 94.86920;20.00000;20.00000;      -0.15508;0.76570
295.43799;27.10000; 94.86920;20.00000;20.00000;      -0.15885;0.76559
295.53799;27.11000; 94.86498;20.00000;20.00000;      -0.15791;0.76548
295.63800;27.12000; 94.86498;20.00000;20.00000;      -0.16270;0.76536
295.73401;27.13000; 94.86498;20.00000;20.00000;      -0.17408;0.76525
295.83701;27.14000; 94.86498;20.00000;20.00000;      -0.17958;0.76513
295.92499;27.15000; 94.85654;20.00000;20.00000;      -0.16590;0.76503
296.02701;27.16000; 94.85654;20.00000;20.00000;      -0.13046;0.76491
296.12100;27.17000; 94.85654;20.00000;20.00000;-8.712553e-002;0.76480
296.21701;27.18000; 94.85654;20.00000;20.00000;-5.782882e-002;0.76469
296.32501;27.19000; 94.85654;20.00000;20.00000;-5.417447e-002;0.76456
296.41800;27.20000; 94.85654;20.00000;20.00000;-6.716337e-002;0.76445
296.51599;27.21000; 94.85654;20.00000;20.00000;-8.294713e-002;0.76434
296.61200;27.22000; 94.85232;20.00000;20.00000;-9.351126e-002;0.76423
296.71600;27.23000; 94.85232;20.00000;20.00000;      -0.10206;0.76410
296.81400;27.24000; 94.85232;20.00000;20.00000;      -0.11987;0.76399
296.90799;27.25000; 94.85232;20.00000;20.00000;      -0.14629;0.76388
297.00000;27.26000; 94.85232;20.00000;20.00000;      -0.16569;0.76377
297.09399;27.27000; 94.84388;20.00000;20.00000;      -0.16031;0.76366
297.20001;27.28000; 94.84388;20.00000;20.00000;      -0.12712;0.76354
297.30099;27.29000; 94.84388;20.00000;20.00000;-7.991195e-002;0.76342
297.39600;27.30000; 94.84388;20.00000;20.00000;-3.876122e-002;0.76331
297.50000;27.31000; 94.84388;20.00000;20.00000;-1.766418e-002;0.76319
297.59698;27.32000; 94.84388;20.00000;20.00000;-1.766418e-002;0.76308
297.68600;27.33000; 94.84388;20.00000;20.00000;-3.876122e-002;0.76298
297.79199;27.34000; 94.84388;20.00000;20.00000;-7.991195e-002;0.76285
297.88400;27.35000; 94.84388;20.00000;20.00000;      -0.12702;0.76275
297.98300;27.36000; 94.84388;20.00000;20.00000;      -0.15859;0.76263
298.08701;27.37000; 94.83544;20.00000;20.00000;      -0.15859;0.76251
298.18100;27.38000; 94.83544;20.00000;20.00000;      -0.12702;0.76240
298.27802;27.39000; 94.83544;20.00000;20.00000;-7.991195e-002;0.76229
298.37201;27.40000; 94.83544;20.00000;20.00000;-3.855255e-002;0.76218
298.47198;27.41000; 94.83544;20.00000;20.00000;-1.421849e-002;0.76206
298.57700;27.42000; 94.83544;20.00000;20.00000;-3.654357e-003;0.76194
298.67001;27.43000; 94.83544;20.00000;20.00000;-3.654357e-003;0.76183
298.77301;27.44000; 94.83544;20.00000;20.00000;-1.421849e-002;0.76171
298.86700;27.45000; 94.83544;20.00000;20.00000;-3.855255e-002;0.76160
298.96701;27.46000; 94.83544;20.00000;20.00000;-7.991195e-002;0.76149
299.05701;27.47000; 94.83544;20.00000;20.00000;      -0.12702;0.76138
299.15201;27.48000; 94.83544;20.00000;20.00000;      -0.15859;0.76127
299.26199;27.49000; 94.82700;20.00000;20.00000;      -0.15859;0.76115
299.35800;27.50000; 94.82700;20.00000;20.00000;      -0.12702;0.76103
299.45599;27.51000; 94.82700;20.00000;20.00000;-7.991195e-002;0.76092
299.54001;27.52000; 94.82700;20.00000;20.00000;-3.855255e-002;0.76082
299.64099;27.53000; 94.82700;20.00000;20.00000;-1.442716e-002;0.76071
299.74600;27.54000; 94.82700;20.00000;20.00000;-6.891369e-003;0.76058
299.84201;27.55000; 94.82700;20.00000;20.00000;-1.442716e-002;0.76047
299.94601;27.56000; 94.82700;20.00000;20.00000;-3.855255e-002;0.76035
300.04001;27.57000; 94.82700;20.00000;20.00000;-7.991195e-002;0.76024
300.14499;27.58000; 94.82700;20.00000;20.00000;      -0.12702;0.76012
300.23700;27.59000; 94.82700;20.00000;20.00000;      -0.15859;0.76002
300.33600;27.60000; 94.81857;20.00000;20.00000;      -0.15859;0.75990
300.43100;27.61000; 94.81857;20.00000;20.00000;      -0.12702;0.75979
300.52899;27.62000; 94.81857;20.00000;20.00000;-7.991195e-002;0.75968
300.63199;27.63000; 94.81857;20.00000;20.00000;-3.876122e-002;0.75956
300.73401;27.64000; 94.81857;20.00000;20.00000;-1.766418e-002;0.75944
300.81601;27.65000; 94.81857;20.00000;20.00000;-1.766418e-002;0.75935
300.92401;27.66000; 94.81857;20.00000;20.00000;-3.876122e-002;0.75922
301.01199;27.67000; 94.81857;20.00000;20.00000;-7.991195e-002;0.75912
301.10800;27.68000; 94.81857;20.00000;20.00000;      -0.12712;0.75901
301.21600;27.69000; 94.81857;20.00000;20.00000;      -0.16031;0.75888
301.31100;27.70000; 94.81013;20.00000;20.00000;      -0.16569;0.75877
301.41299;27.71000; 94.81013;20.00000;20.00000;      -0.14640;0.75866
301.51501;27.72000; 94.81013;20.00000;20.00000;      -0.12159;0.75854
301.61200;27.73000; 94.81013;20.00000;20.00000;      -0.10917;0.75843
301.69901;27.74000; 94.81013;20.00000;20.00000;      -0.11279;0.75832
301.80499;27.75000; 94.80591;20.00000;20.00000;      -0.12280;0.75820
301.89401;27.76000; 94.80591;20.00000;20.00000;      -0.12895;0.75810
302.00000;27.77000; 94.80591;20.00000;20.00000;      -0.12636;0.75798
302.09698;27.78000; 94.80169;20.00000;20.00000;      -0.11785;0.75787
302.20099;27.79000; 94.80169;20.00000;20.00000;      -0.11068;0.75774
302.29300;27.80000; 94.80169;20.00000;20.00000;      -0.10691;0.75764
302.39700;27.81000; 94.80169;20.00000;20.00000;      -0.10578;0.75752
302.49899;27.82000; 94.79747;20.00000;20.00000;      -0.10568;0.75740
302.58401;27.83000; 94.79747;20.00000;20.00000;      -0.10529;0.75730
302.68100;27.84000; 94.79747;20.00000;20.00000;      -0.10529;0.75719
302.79099;27.85000; 94.79747;20.00000;20.00000;      -0.10568;0.75706
302.88699;27.86000; 94.79325;20.00000;20.00000;      -0.10578;0.75695
302.97101;27.87000; 94.79325;20.00000;20.00000;      -0.10691;0.75686
303.07800;27.88000; 94.79325;20.00000;20.00000;      -0.11068;0.75673
303.17200;27.89000; 94.79325;20.00000;20.00000;      -0.11785;0.75663
303.26801;27.90000; 94.78903;20.00000;20.00000;      -0.12646;0.75651
303.38000;27.91000; 94.78903;20.00000;20.00000;      -0.13046;0.75639
303.47299;27.92000; 94.78903;20.00000;20.00000;      -0.12646;0.75628
303.57101;27.93000; 94.78481;20.00000;20.00000;      -0.11785;0.75617
303.66800;27.94000; 94.78481;20.00000;20.00000;      -0.11057;0.75605
303.76300;27.95000; 94.78481;20.00000;20.00000;      -0.10519;0.75594
303.85999;27.96000; 94.78481;20.00000;20.00000;-9.877772e-002;0.75583
303.95001;27.97000; 94.78059;20.00000;20.00000;-8.812486e-002;0.75573
304.06500;27.98000; 94.78059;20.00000;20.00000;-7.234110e-002;0.75560
304.15900;27.99000; 94.78059;20.00000;20.00000;-5.933659e-002;0.75549
304.25500;28.00000; 94.78059;20.00000;20.00000;-5.923225e-002;0.75538
304.36099;28.01000; 94.78059;20.00000;20.00000;-7.082693e-002;0.75526
304.44800;28.02000; 94.78059;20.00000;20.00000;-8.446130e-002;0.75516
304.55099;28.03000; 94.77637;20.00000;20.00000;-9.361560e-002;0.75504
304.64600;28.04000; 94.77637;20.00000;20.00000;      -0.10206;0.75493
304.74200;28.05000; 94.77637;20.00000;20.00000;      -0.11987;0.75482
304.83899;28.06000; 94.77637;20.00000;20.00000;      -0.14629;0.75471
304.93399;28.07000; 94.77637;20.00000;20.00000;      -0.16569;0.75460
305.03000;28.08000; 94.76793;20.00000;20.00000;      -0.16031;0.75449
305.14200;28.09000; 94.76793;20.00000;20.00000;      -0.12712;0.75436
305.23801;28.10000; 94.76793;20.00000;20.00000;-8.012062e-002;0.75425
305.33701;28.11000; 94.76793;20.00000;20.00000;-4.199823e-002;0.75413
305.42999;28.12000; 94.76793;20.00000;20.00000;-2.843698e-002;0.75403
305.53299;28.13000; 94.76793;20.00000;20.00000;-4.199823e-002;0.75391
305.63501;28.14000; 94.76793;20.00000;20.00000;-8.012062e-002;0.75379
305.73099;28.15000; 94.76793;20.00000;20.00000;      -0.12702;0.75368
305.83099;28.16000; 94.76793;20.00000;20.00000;      -0.15859;0.75357
305.93500;28.17000; 94.75949;20.00000;20.00000;      -0.15859;0.75345
306.02499;28.18000; 94.75949;20.00000;20.00000;      -0.12702;0.75335
306.12299;28.19000; 94.75949;20.00000;20.00000;-7.991195e-002;0.75323
306.21899;28.20000; 94.75949;20.00000;20.00000;-3.855255e-002;0.75312
306.31201;28.21000; 94.75949;20.00000;20.00000;-1.421849e-002;0.75302
306.41599;28.22000; 94.75949;20.00000;20.00000;-3.445684e-003;0.75290
306.51599;28.23000; 94.75949;20.00000;20.00000;-2.086731e-004;0.75278
306.61600;28.24000; 94.75949;20.00000;20.00000; 0.000000e+000;0.75267
306.71399;28.25000; 94.75949;20.00000;20.00000; 0.000000e+000;0.75256
306.81601;28.26000; 94.75949;20.00000;20.00000; 0.000000e+000;0.75244
306.91699;28.27000; 94.75949;20.00000;20.00000;-2.086731e-004;0.75232
307.01199;28.28000; 94.75949;20.00000;20.00000;-3.445684e-003;0.75221
307.10400;28.29000; 94.75949;20.00000;20.00000;-1.421849e-002;0.75211
307.19501;28.30000; 94.75949;20.00000;20.00000;-3.855255e-002;0.75200
307.30399;28.31000; 94.75949;20.00000;20.00000;-7.991195e-002;0.75188
307.39801;28.32000; 94.75949;20.00000;20.00000;      -0.12702;0.75177
307.50500;28.33000; 94.75949;20.00000;20.00000;      -0.15859;0.75165
307.60400;28.34000; 94.75105;20.00000;20.00000;      -0.15859;0.75154
307.69699;28.35000; 94.75105;20.00000;20.00000;      -0.12702;0.75143
307.79599;28.36000; 94.75105;20.00000;20.00000;-7.991195e-002;0.75132
307.89499;28.37000; 94.75105;20.00000;20.00000;-3.855255e-002;0.75120
307.98801;28.38000; 94.75105;20.00000;20.00000;-1.442716e-002;0.75110
308.08200;28.39000; 94.75105;20.00000;20.00000;-6.891369e-003;0.75099
308.18900;28.40000; 94.75105;20.00000;20.00000;-1.442716e-002;0.75087
308.29001;28.41000; 94.75105;20.00000;20.00000;-3.855255e-002;0.75075
308.38101;28.42000; 94.75105;20.00000;20.00000;-7.991195e-002;0.75065
308.48099;28.43000; 94.75105;20.00000;20.00000;      -0.12702;0.75053
308.57901;28.44000; 94.75105;20.00000;20.00000;      -0.15859;0.75042
308.68500;28.45000; 94.74262;20.00000;20.00000;      -0.15859;0.75030
308.78201;28.46000; 94.74262;20.00000;20.00000;      -0.12702;0.75019
308.86801;28.47000; 94.74262;20.00000;20.00000;-8.012062e-002;0.75009
308.97299;28.48000; 94.74262;20.00000;20.00000;-4.199823e-002;0.74997
309.07700;28.49000; 94.74262;20.00000;20.00000;-2.843698e-002;0.74985
309.17200;28.50000; 94.74262;20.00000;20.00000;-4.210257e-002;0.74975
309.26501;28.51000; 94.74262;20.00000;20.00000;-8.184346e-002;0.74964
309.37299;28.52000; 94.74262;20.00000;20.00000;      -0.13413;0.74952
309.45401;28.53000; 94.74262;20.00000;20.00000;      -0.17786;0.74942
309.56299;28.54000; 94.73418;20.00000;20.00000;      -0.19865;0.74930
309.66599;28.55000; 94.73418;20.00000;20.00000;      -0.19225;0.74918
309.76099;28.56000; 94.73418;20.00000;20.00000;      -0.16631;0.74907
309.87100;28.57000; 94.72996;20.00000;20.00000;      -0.13712;0.74895
309.95200;28.58000; 94.72996;20.00000;20.00000;      -0.11779;0.74886
310.05899;28.59000; 94.72996;20.00000;20.00000;      -0.10863;0.74873
310.16501;28.60000; 94.72996;20.00000;20.00000;      -0.10589;0.74861
310.25000;28.61000; 94.72574;20.00000;20.00000;      -0.10578;0.74852
310.35101;28.62000; 94.72574;20.00000;20.00000;      -0.10691;0.74840
310.45300;28.63000; 94.72574;20.00000;20.00000;      -0.11068;0.74829
310.54700;28.64000; 94.72574;20.00000;20.00000;      -0.11785;0.74818
310.64099;28.65000; 94.72152;20.00000;20.00000;      -0.12646;0.74807
310.74600;28.66000; 94.72152;20.00000;20.00000;      -0.13046;0.74795
310.84900;28.67000; 94.72152;20.00000;20.00000;      -0.12646;0.74784
310.94000;28.68000; 94.71730;20.00000;20.00000;      -0.11785;0.74773
311.03500;28.69000; 94.71730;20.00000;20.00000;      -0.11057;0.74762
311.13800;28.70000; 94.71730;20.00000;20.00000;      -0.10540;0.74751
311.23901;28.71000; 94.71730;20.00000;20.00000;      -0.10212;0.74739
311.33401;28.72000; 94.71308;20.00000;20.00000;      -0.10062;0.74728
311.43701;28.73000; 94.71308;20.00000;20.00000;      -0.10378;0.74717
311.53201;28.74000; 94.71308;20.00000;20.00000;      -0.11997;0.74706
311.63101;28.75000; 94.71308;20.00000;20.00000;      -0.14629;0.74695
311.73099;28.76000; 94.71308;20.00000;20.00000;      -0.16569;0.74683
311.82599;28.77000; 94.70464;20.00000;20.00000;      -0.16031;0.74672
311.92401;28.78000; 94.70464;20.00000;20.00000;      -0.12712;0.74661
312.01801;28.79000; 94.70464;20.00000;20.00000;-7.991195e-002;0.74651
312.12201;28.80000; 94.70464;20.00000;20.00000;-3.855255e-002;0.74639
312.21799;28.81000; 94.70464;20.00000;20.00000;-1.421849e-002;0.74628
312.32300;28.82000; 94.70464;20.00000;20.00000;-3.445684e-003;0.74616
312.41199;28.83000; 94.70464;20.00000;20.00000;-4.173462e-004;0.74606
312.51099;28.84000; 94.70464;20.00000;20.00000;-3.445684e-003;0.74595
312.62201;28.85000; 94.70464;20.00000;20.00000;-1.421849e-002;0.74582
312.71500;28.86000; 94.70464;20.00000;20.00000;-3.855255e-002;0.74572
312.80200;28.87000; 94.70464;20.00000;20.00000;-7.991195e-002;0.74562
312.90302;28.88000; 94.70464;20.00000;20.00000;      -0.12702;0.74550
313.00800;28.89000; 94.70464;20.00000;20.00000;      -0.15859;0.74538
313.10599;28.90000; 94.69620;20.00000;20.00000;      -0.15859;0.74527
313.20599;28.91000; 94.69620;20.00000;20.00000;      -0.12702;0.74516
313.29999;28.92000; 94.69620;20.00000;20.00000;-7.991195e-002;0.74505
313.40701;28.93000; 94.69620;20.00000;20.00000;-3.855255e-002;0.74493
313.50800;28.94000; 94.69620;20.00000;20.00000;-1.421849e-002;0.74482
313.59900;28.95000; 94.69620;20.00000;20.00000;-3.445684e-003;0.74471
313.69400;28.96000; 94.69620;20.00000;20.00000;-2.086731e-004;0.74461
313.79599;28.97000; 94.69620;20.00000;20.00000; 0.000000e+000;0.74449
313.89200;28.98000; 94.69620;20.00000;20.00000;-2.086731e-004;0.74438
313.99100;28.99000; 94.69620;20.00000;20.00000;-3.445684e-003;0.74427
314.08801;29.00000; 94.69620;20.00000;20.00000;-1.421849e-002;0.74416
314.18600;29.01000; 94.69620;20.00000;20.00000;-3.855255e-002;0.74405
314.28699;29.02000; 94.69620;20.00000;20.00000;-7.991195e-002;0.74394
314.39499;29.03000; 94.69620;20.00000;20.00000;      -0.12702;0.74381
314.47900;29.04000; 94.69620;20.00000;20.00000;      -0.15859;0.74372
314.58200;29.05000; 94.68776;20.00000;20.00000;      -0.15859;0.74360
314.67700;29.06000; 94.68776;20.00000;20.00000;      -0.12702;0.74349
