#EXPORTTYPE:                 ;DATA ALL                                           
#FILE:                       ;Portlandit_gemahlen.ngb-ds3                        
#FORMAT:                     ;NETZSCH5                                           
#FTYPE:                      ;ANSI                                               
#IDENTITY:                   ;Portlandit_gemahlen                                
#DECIMAL:                    ;POINT                                              
#SEPARATOR:                  ;SEMICOLON                                          
#MTYPE:                      ;FLOW                                               
#INSTRUMENT:                 ;NETZSCH STA 449F3                                  
#PROJECT:                    ;                                                   
#DATE/TIME:                  ;26.01.2026 11:27:18 (UTC+1)                        
#CORR. FILE:                 ;Basis Al203_950C_10 kmin_15.01.24.ngb-bs3          
#TEMPCAL:                    ;Temperaturkalibrierung Al203_12.12.25.ngb-ts3      
#SENSITIVITY:                ;Empfindlichkeitskalibrierung Al203_12.12.25.ngb-es3
#LABORATORY:                 ;                                                   
#OPERATOR:                   ;LS                                                 
#REMARK:                     ;                                                   
#SAMPLE:                     ;Portlandit_gemahlen                                
#SAMPLE MASS /mg:            ;24.7                                               
#MATERIAL:                   ;                                                   
#REFERENCE:                  ;Referenz                                           
#REFERENCE MASS /mg:         ;0                                                  
#TYPE OF CRUCIBLE:           ;DSC/TG pan Al2O3                                   
#SAMPLE CRUCIBLE MASS /mg:   ;145.8                                              
#REFERENCE CRUCIBLE MASS /mg:;148.4                                              
#DSC RANGE /µV:              ;5000                                               
#TG RANGE /mg:               ;35000                                              
#TAU-R:                      ;---                                                
#CORR. CODE:                 ;0                                                  
#EXO:                        ;-1                                                 
#RANGE:                      ;25°C/10.0(K/min)/950°C                             
#SEGMENT:                    ;S1/1                                               
#SEG. 1:                     ;25°C/10.0(K/min)/950°C                             

##Temp./°C;Time/min;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Mass/%;DTG/(%/min);Sensit./(uV/mW)
 67.67900; 6.53000;20.00000;20.00000; 99.73684;-4.381353e-002;1.06676
 67.81000; 6.54000;20.00000;20.00000; 99.73684;-1.559641e-002;1.06658
 67.96800; 6.55000;20.00000;20.00000; 99.73684;-8.365645e-003;1.06636
 68.06900; 6.56000;20.00000;20.00000; 99.73684;-2.066468e-002;1.06622
 68.20300; 6.57000;20.00000;20.00000; 99.73684;-5.548808e-002;1.06603
 68.35100; 6.58000;20.00000;20.00000; 99.73684;      -0.11502;1.06582
 68.48500; 6.59000;20.00000;20.00000; 99.73684;      -0.18282;1.06563
 68.59900; 6.60000;20.00000;20.00000; 99.73684;      -0.22825;1.06547
 68.74600; 6.61000;20.00000;20.00000; 99.72470;      -0.22825;1.06526
 68.85600; 6.62000;20.00000;20.00000; 99.72470;      -0.18292;1.06511
 69.00000; 6.63000;20.00000;20.00000; 99.72470;      -0.11667;1.06491
 69.12700; 6.64000;20.00000;20.00000; 99.72470;-6.230956e-002;1.06473
 69.26300; 6.65000;20.00000;20.00000; 99.72470;-3.916070e-002;1.06454
 69.40600; 6.66000;20.00000;20.00000; 99.72470;-4.660420e-002;1.06434
 69.53100; 6.67000;20.00000;20.00000; 99.72470;-7.488166e-002;1.06416
 69.66700; 6.68000;20.00000;20.00000; 99.72470;      -0.11308;1.06397
 69.80100; 6.69000;20.00000;20.00000; 99.72065;      -0.15276;1.06378
 69.94100; 6.70000;20.00000;20.00000; 99.72065;      -0.18282;1.06359
 70.06200; 6.71000;20.00000;20.00000; 99.72065;      -0.19051;1.06342
 70.21400; 6.72000;20.00000;20.00000; 99.71255;      -0.17066;1.06320
 70.34400; 6.73000;20.00000;20.00000; 99.71255;      -0.12870;1.06302
 70.46800; 6.74000;20.00000;20.00000; 99.71255;-7.833044e-002;1.06284
 70.60100; 6.75000;20.00000;20.00000; 99.71255;-3.709216e-002;1.06266
 70.73500; 6.76000;20.00000;20.00000; 99.71255;-1.364297e-002;1.06247
 70.87800; 6.77000;20.00000;20.00000; 99.71255;-3.306213e-003;1.06227
 70.99400; 6.78000;20.00000;20.00000; 99.71255;-2.002266e-004;1.06211
 71.13100; 6.79000;20.00000;20.00000; 99.71255; 0.000000e+000;1.06191
 71.27700; 6.80000;20.00000;20.00000; 99.71255;-1.001133e-004;1.06171
 71.39800; 6.81000;20.00000;20.00000; 99.71255;-1.653106e-003;1.06154
 71.54300; 6.82000;20.00000;20.00000; 99.71255;-6.821484e-003;1.06133
 71.66300; 6.83000;20.00000;20.00000; 99.71255;-1.849603e-002;1.06116
 71.80800; 6.84000;20.00000;20.00000; 99.71255;-3.833867e-002;1.06096
 71.92400; 6.85000;20.00000;20.00000; 99.71255;-6.093835e-002;1.06080
 72.06500; 6.86000;20.00000;20.00000; 99.71255;-7.608322e-002;1.06060
 72.19800; 6.87000;20.00000;20.00000; 99.70850;-7.628345e-002;1.06041
 72.33800; 6.88000;20.00000;20.00000; 99.70850;-6.424456e-002;1.06022
 72.47200; 6.89000;20.00000;20.00000; 99.70850;-5.198164e-002;1.06003
 72.61400; 6.90000;20.00000;20.00000; 99.70850;-5.568830e-002;1.05983
 72.74800; 6.91000;20.00000;20.00000; 99.70850;-8.680503e-002;1.05964
 72.86700; 6.92000;20.00000;20.00000; 99.70850;      -0.13717;1.05947
 73.01100; 6.93000;20.00000;20.00000; 99.70850;      -0.18926;1.05927
 73.14700; 6.94000;20.00000;20.00000; 99.70040;      -0.22884;1.05908
 73.28100; 6.95000;20.00000;20.00000; 99.70040;      -0.24375;1.05889
 73.41300; 6.96000;20.00000;20.00000; 99.70040;      -0.22884;1.05870
 73.55300; 6.97000;20.00000;20.00000; 99.69231;      -0.18916;1.05851
 73.68900; 6.98000;20.00000;20.00000; 99.69231;      -0.13552;1.05832
 73.82100; 6.99000;20.00000;20.00000; 99.69231;-7.998355e-002;1.05813
 73.95600; 7.00000;20.00000;20.00000; 99.69231;-3.739250e-002;1.05794
 74.10300; 7.01000;20.00000;20.00000; 99.69231;-1.694918e-002;1.05774
 74.21700; 7.02000;20.00000;20.00000; 99.69231;-1.714941e-002;1.05757
 74.35800; 7.03000;20.00000;20.00000; 99.69231;-4.049849e-002;1.05738
 74.49400; 7.04000;20.00000;20.00000; 99.69231;-9.032031e-002;1.05719
 74.63800; 7.05000;20.00000;20.00000; 99.69231;      -0.15887;1.05698
 74.75500; 7.06000;20.00000;20.00000; 99.69231;      -0.22884;1.05682
 74.89400; 7.07000;20.00000;20.00000; 99.68421;      -0.27404;1.05662
 75.03300; 7.08000;20.00000;20.00000; 99.68421;      -0.27404;1.05643
 75.16200; 7.09000;20.00000;20.00000; 99.67611;      -0.22884;1.05625
 75.30800; 7.10000;20.00000;20.00000; 99.67611;      -0.15887;1.05604
 75.43600; 7.11000;20.00000;20.00000; 99.67611;-9.032031e-002;1.05586
 75.58700; 7.12000;20.00000;20.00000; 99.67611;-4.029826e-002;1.05565
 75.71200; 7.13000;20.00000;20.00000; 99.67611;-1.384319e-002;1.05547
 75.84200; 7.14000;20.00000;20.00000; 99.67611;-3.306213e-003;1.05529
 75.97600; 7.15000;20.00000;20.00000; 99.67611;-2.002266e-004;1.05510
 76.11500; 7.16000;20.00000;20.00000; 99.67611;-2.002266e-004;1.05491
 76.25300; 7.17000;20.00000;20.00000; 99.67611;-3.306213e-003;1.05471
 76.38900; 7.18000;20.00000;20.00000; 99.67611;-1.364297e-002;1.05452
 76.51400; 7.19000;20.00000;20.00000; 99.67611;-3.699205e-002;1.05435
 76.65700; 7.20000;20.00000;20.00000; 99.67611;-7.667734e-002;1.05415
 76.79600; 7.21000;20.00000;20.00000; 99.67611;      -0.12188;1.05395
 76.92900; 7.22000;20.00000;20.00000; 99.67611;      -0.15237;1.05376
 77.05900; 7.23000;20.00000;20.00000; 99.66802;      -0.15547;1.05358
 77.20700; 7.24000;20.00000;20.00000; 99.66802;      -0.13552;1.05337
 77.33200; 7.25000;20.00000;20.00000; 99.66802;      -0.11367;1.05320
 77.47300; 7.26000;20.00000;20.00000; 99.66802;      -0.11367;1.05300
 77.61400; 7.27000;20.00000;20.00000; 99.66802;      -0.13552;1.05280
 77.73700; 7.28000;20.00000;20.00000; 99.66802;      -0.15547;1.05263
 77.88300; 7.29000;20.00000;20.00000; 99.65992;      -0.15237;1.05242
 78.01700; 7.30000;20.00000;20.00000; 99.65992;      -0.12188;1.05223
 78.15200; 7.31000;20.00000;20.00000; 99.65992;-7.667734e-002;1.05204
 78.29600; 7.32000;20.00000;20.00000; 99.65992;-3.699205e-002;1.05184
 78.44100; 7.33000;20.00000;20.00000; 99.65992;-1.364297e-002;1.05164
 78.56000; 7.34000;20.00000;20.00000; 99.65992;-3.306213e-003;1.05147
 78.69100; 7.35000;20.00000;20.00000; 99.65992;-3.003399e-004;1.05129
 78.84200; 7.36000;20.00000;20.00000; 99.65992;-1.653106e-003;1.05108
 78.97800; 7.37000;20.00000;20.00000; 99.65992;-6.821484e-003;1.05088
 79.11700; 7.38000;20.00000;20.00000; 99.65992;-1.849603e-002;1.05069
 79.24600; 7.39000;20.00000;20.00000; 99.65992;-3.833867e-002;1.05051
 79.38700; 7.40000;20.00000;20.00000; 99.65992;-6.093835e-002;1.05031
 79.51700; 7.41000;20.00000;20.00000; 99.65992;-7.608322e-002;1.05013
 79.65500; 7.42000;20.00000;20.00000; 99.65587;-7.608322e-002;1.04993
 79.79500; 7.43000;20.00000;20.00000; 99.65587;-6.123869e-002;1.04974
 79.93400; 7.44000;20.00000;20.00000; 99.65587;-4.329799e-002;1.04954
 80.06400; 7.45000;20.00000;20.00000; 99.65587;-3.896048e-002;1.04936
 80.21000; 7.46000;20.00000;20.00000; 99.65587;-6.230956e-002;1.04915
 80.34300; 7.47000;20.00000;20.00000; 99.65587;      -0.11667;1.04897
 80.47900; 7.48000;20.00000;20.00000; 99.65587;      -0.18292;1.04878
 80.61500; 7.49000;20.00000;20.00000; 99.65587;      -0.22825;1.04858
 80.74300; 7.50000;20.00000;20.00000; 99.64372;      -0.22825;1.04840
 80.88000; 7.51000;20.00000;20.00000; 99.64372;      -0.18282;1.04821
 81.02700; 7.52000;20.00000;20.00000; 99.64372;      -0.11522;1.04801
 81.16700; 7.53000;20.00000;20.00000; 99.64372;-5.889440e-002;1.04781
 81.28600; 7.54000;20.00000;20.00000; 99.64372;-3.576052e-002;1.04764
 81.43700; 7.55000;20.00000;20.00000; 99.64372;-4.877285e-002;1.04743
 81.58500; 7.56000;20.00000;20.00000; 99.64372;-9.547370e-002;1.04722
 81.73000; 7.57000;20.00000;20.00000; 99.64372;      -0.16032;1.04702
 81.84700; 7.58000;20.00000;20.00000; 99.64372;      -0.21476;1.04685
 81.99400; 7.59000;20.00000;20.00000; 99.63563;      -0.23517;1.04665
 82.12600; 7.60000;20.00000;20.00000; 99.63158;      -0.21811;1.04646
 82.26100; 7.61000;20.00000;20.00000; 99.63158;      -0.18278;1.04627
 82.39300; 7.62000;20.00000;20.00000; 99.63158;      -0.15477;1.04609
 82.54000; 7.63000;20.00000;20.00000; 99.63158;      -0.14656;1.04588
 82.67900; 7.64000;20.00000;20.00000; 99.62753;      -0.14715;1.04569
 82.81600; 7.65000;20.00000;20.00000; 99.62753;      -0.13898;1.04549
 82.95800; 7.66000;20.00000;20.00000; 99.62348;      -0.11618;1.04529
 83.08800; 7.67000;20.00000;20.00000; 99.62348;-8.625586e-002;1.04511
 83.21900; 7.68000;20.00000;20.00000; 99.62348;-6.375629e-002;1.04493
 83.35200; 7.69000;20.00000;20.00000; 99.62348;-6.014091e-002;1.04474
 83.51400; 7.70000;20.00000;20.00000; 99.62348;-7.468143e-002;1.04451
 83.64000; 7.71000;20.00000;20.00000; 99.62348;-9.633247e-002;1.04434
 83.78700; 7.72000;20.00000;20.00000; 99.61943;      -0.11618;1.04413
 83.91500; 7.73000;20.00000;20.00000; 99.61943;      -0.12880;1.04395
 84.06100; 7.74000;20.00000;20.00000; 99.61943;      -0.13457;1.04374
 84.19600; 7.75000;20.00000;20.00000; 99.61538;      -0.13974;1.04355
 84.34400; 7.76000;20.00000;20.00000; 99.61538;      -0.14719;1.04335
 84.46600; 7.77000;20.00000;20.00000; 99.61538;      -0.15441;1.04318
 84.61100; 7.78000;20.00000;20.00000; 99.61134;      -0.15562;1.04297
 84.75800; 7.79000;20.00000;20.00000; 99.61134;      -0.14384;1.04277
 84.89000; 7.80000;20.00000;20.00000; 99.60729;      -0.11628;1.04258
 85.02900; 7.81000;20.00000;20.00000; 99.60729;-8.284070e-002;1.04238
 85.15300; 7.82000;20.00000;20.00000; 99.60729;-5.880312e-002;1.04221
 85.30400; 7.83000;20.00000;20.00000; 99.60729;-5.714118e-002;1.04200
 85.43200; 7.84000;20.00000;20.00000; 99.60729;-8.359894e-002;1.04182
 85.56500; 7.85000;20.00000;20.00000; 99.60729;      -0.12353;1.04163
 85.70800; 7.86000;20.00000;20.00000; 99.60729;      -0.15237;1.04143
 85.85900; 7.87000;20.00000;20.00000; 99.59919;      -0.15382;1.04122
 85.98000; 7.88000;20.00000;20.00000; 99.59919;      -0.12870;1.04105
 86.12800; 7.89000;20.00000;20.00000; 99.59919;-9.517336e-002;1.04084
 86.26000; 7.90000;20.00000;20.00000; 99.59919;-7.533072e-002;1.04066
 86.39700; 7.91000;20.00000;20.00000; 99.59919;-7.468143e-002;1.04046
 86.54100; 7.92000;20.00000;20.00000; 99.59919;-8.104254e-002;1.04026
 86.67800; 7.93000;20.00000;20.00000; 99.59514;-8.320505e-002;1.04007
 86.83400; 7.94000;20.00000;20.00000; 99.59514;-8.108748e-002;1.03985
 86.96900; 7.95000;20.00000;20.00000; 99.59514;-8.349882e-002;1.03966
 87.11200; 7.96000;20.00000;20.00000; 99.59514;-9.793040e-002;1.03946
 87.22900; 7.97000;20.00000;20.00000; 99.59514;      -0.12124;1.03930
 87.37800; 7.98000;20.00000;20.00000; 99.59109;      -0.13867;1.03909
 87.51100; 7.99000;20.00000;20.00000; 99.59109;      -0.13712;1.03890
 87.66100; 8.00000;20.00000;20.00000; 99.58704;      -0.11452;1.03869
 87.78500; 8.01000;20.00000;20.00000; 99.58704;-8.108748e-002;1.03852
 87.92500; 8.02000;20.00000;20.00000; 99.58704;-5.198164e-002;1.03832
 88.06200; 8.03000;20.00000;20.00000; 99.58704;-3.864516e-002;1.03813
 88.20900; 8.04000;20.00000;20.00000; 99.58704;-4.526027e-002;1.03792
 88.35400; 8.05000;20.00000;20.00000; 99.58704;-6.269157e-002;1.03772
 88.49000; 8.06000;20.00000;20.00000; 99.58704;-7.783644e-002;1.03753
 88.61700; 8.07000;20.00000;20.00000; 99.58300;-8.300482e-002;1.03735
 88.76400; 8.08000;20.00000;20.00000; 99.58300;-8.108748e-002;1.03714
 88.90300; 8.09000;20.00000;20.00000; 99.58300;-8.349882e-002;1.03695
 89.03900; 8.10000;20.00000;20.00000; 99.58300;-9.793040e-002;1.03676
 89.18700; 8.11000;20.00000;20.00000; 99.58300;      -0.12124;1.03655
 89.32900; 8.12000;20.00000;20.00000; 99.57895;      -0.13867;1.03635
 89.45600; 8.13000;20.00000;20.00000; 99.57895;      -0.13722;1.03617
 89.59200; 8.14000;20.00000;20.00000; 99.57490;      -0.11607;1.03598
 89.73800; 8.15000;20.00000;20.00000; 99.57490;-8.625586e-002;1.03577
 89.88800; 8.16000;20.00000;20.00000; 99.57490;-6.365618e-002;1.03556
 90.03500; 8.17000;20.00000;20.00000; 99.57490;-5.858791e-002;1.03536
 90.16100; 8.18000;20.00000;20.00000; 99.57490;-6.961317e-002;1.03518
 90.29500; 8.19000;20.00000;20.00000; 99.57490;-8.621092e-002;1.03499
 90.42900; 8.20000;20.00000;20.00000; 99.57085;      -0.10150;1.03480
 90.57900; 8.21000;20.00000;20.00000; 99.57085;      -0.11777;1.03459
 90.71400; 8.22000;20.00000;20.00000; 99.57085;      -0.13762;1.03441
 90.86300; 8.23000;20.00000;20.00000; 99.57085;      -0.15562;1.03420
 90.99100; 8.24000;20.00000;20.00000; 99.56680;      -0.16074;1.03402
 91.13200; 8.25000;20.00000;20.00000; 99.56275;      -0.14715;1.03382
 91.27600; 8.26000;20.00000;20.00000; 99.56275;      -0.12469;1.03362
 91.41800; 8.27000;20.00000;20.00000; 99.56275;      -0.11367;1.03342
 91.54300; 8.28000;20.00000;20.00000; 99.56275;      -0.12459;1.03324
 91.68700; 8.29000;20.00000;20.00000; 99.56275;      -0.14550;1.03304
 91.83500; 8.30000;20.00000;20.00000; 99.55870;      -0.15412;1.03283
 91.97600; 8.31000;20.00000;20.00000; 99.55466;      -0.14043;1.03263
 92.10900; 8.32000;20.00000;20.00000; 99.55466;      -0.11292;1.03245
 92.25100; 8.33000;20.00000;20.00000; 99.55466;-9.382674e-002;1.03225
 92.39000; 8.34000;20.00000;20.00000; 99.55466;      -0.10199;1.03205
 92.53700; 8.35000;20.00000;20.00000; 99.55466;      -0.13035;1.03185
 92.67300; 8.36000;20.00000;20.00000; 99.55466;      -0.15392;1.03166
 92.81100; 8.37000;20.00000;20.00000; 99.54656;      -0.15227;1.03146
 92.94800; 8.38000;20.00000;20.00000; 99.54656;      -0.12188;1.03127
 93.09600; 8.39000;20.00000;20.00000; 99.54656;-7.667734e-002;1.03106
 93.22400; 8.40000;20.00000;20.00000; 99.54656;-3.709216e-002;1.03088
 93.35700; 8.41000;20.00000;20.00000; 99.54656;-1.529607e-002;1.03070
 93.51100; 8.42000;20.00000;20.00000; 99.54656;-1.012770e-002;1.03048
 93.65600; 8.43000;20.00000;20.00000; 99.54656;-1.889648e-002;1.03028
 93.78000; 8.44000;20.00000;20.00000; 99.54656;-4.164488e-002;1.03010
 93.91500; 8.45000;20.00000;20.00000; 99.54656;-7.458132e-002;1.02992
 94.05600; 8.46000;20.00000;20.00000; 99.54656;      -0.11308;1.02972
 94.20600; 8.47000;20.00000;20.00000; 99.54251;      -0.15276;1.02951
 94.33200; 8.48000;20.00000;20.00000; 99.54251;      -0.18282;1.02933
 94.49000; 8.49000;20.00000;20.00000; 99.54251;      -0.19071;1.02911
 94.61600; 8.50000;20.00000;20.00000; 99.53441;      -0.17397;1.02893
 94.76600; 8.51000;20.00000;20.00000; 99.53441;      -0.14234;1.02872
 94.90900; 8.52000;20.00000;20.00000; 99.53441;      -0.11532;1.02852
 95.04100; 8.53000;20.00000;20.00000; 99.53441;      -0.11377;1.02834
 95.18600; 8.54000;20.00000;20.00000; 99.53441;      -0.13552;1.02813
 95.32100; 8.55000;20.00000;20.00000; 99.53441;      -0.15547;1.02794
 95.45900; 8.56000;20.00000;20.00000; 99.52632;      -0.15237;1.02775
 95.60800; 8.57000;20.00000;20.00000; 99.52632;      -0.12208;1.02754
 95.73900; 8.58000;20.00000;20.00000; 99.52632;-7.998355e-002;1.02736
 95.87800; 8.59000;20.00000;20.00000; 99.52632;-5.063502e-002;1.02716
 96.02100; 8.60000;20.00000;20.00000; 99.52632;-5.063502e-002;1.02696
 96.15700; 8.61000;20.00000;20.00000; 99.52632;-7.998355e-002;1.02677
 96.29600; 8.62000;20.00000;20.00000; 99.52632;      -0.12208;1.02658
 96.43900; 8.63000;20.00000;20.00000; 99.52632;      -0.15217;1.02638
 96.56500; 8.64000;20.00000;20.00000; 99.51822;      -0.15217;1.02620
 96.70500; 8.65000;20.00000;20.00000; 99.51822;      -0.12188;1.02600
 96.84600; 8.66000;20.00000;20.00000; 99.51822;-7.667734e-002;1.02581
 96.98400; 8.67000;20.00000;20.00000; 99.51822;-3.719228e-002;1.02561
 97.13900; 8.68000;20.00000;20.00000; 99.51822;-1.694918e-002;1.02540
 97.26700; 8.69000;20.00000;20.00000; 99.51822;-1.694918e-002;1.02522
 97.41300; 8.70000;20.00000;20.00000; 99.51822;-3.719228e-002;1.02501
 97.55000; 8.71000;20.00000;20.00000; 99.51822;-7.667734e-002;1.02482
 97.68600; 8.72000;20.00000;20.00000; 99.51822;      -0.12188;1.02463
 97.80900; 8.73000;20.00000;20.00000; 99.51822;      -0.15217;1.02446
 97.96200; 8.74000;20.00000;20.00000; 99.51012;      -0.15217;1.02424
 98.10600; 8.75000;20.00000;20.00000; 99.51012;      -0.12188;1.02404
 98.23600; 8.76000;20.00000;20.00000; 99.51012;-7.667734e-002;1.02386
 98.37100; 8.77000;20.00000;20.00000; 99.51012;-3.699205e-002;1.02367
 98.51700; 8.78000;20.00000;20.00000; 99.51012;-1.364297e-002;1.02347
 98.64800; 8.79000;20.00000;20.00000; 99.51012;-3.306213e-003;1.02328
 98.79000; 8.80000;20.00000;20.00000; 99.51012;-4.004532e-004;1.02308
 98.93300; 8.81000;20.00000;20.00000; 99.51012;-3.306213e-003;1.02288
 99.06500; 8.82000;20.00000;20.00000; 99.51012;-1.364297e-002;1.02270
 99.21000; 8.83000;20.00000;20.00000; 99.51012;-3.699205e-002;1.02249
 99.35100; 8.84000;20.00000;20.00000; 99.51012;-7.667734e-002;1.02230
 99.49200; 8.85000;20.00000;20.00000; 99.51012;      -0.12198;1.02210
 99.62900; 8.86000;20.00000;20.00000; 99.51012;      -0.15382;1.02191
 99.77700; 8.87000;20.00000;20.00000; 99.50202;      -0.15899;1.02170
 99.91000; 8.88000;20.00000;20.00000; 99.50202;      -0.14037;1.02151
100.03900; 8.89000;20.00000;20.00000; 99.50202;      -0.11502;1.02133
100.17800; 8.90000;20.00000;20.00000; 99.50202;-9.793040e-002;1.02114
100.31700; 8.91000;20.00000;20.00000; 99.50202;-8.982630e-002;1.02094
100.45700; 8.92000;20.00000;20.00000; 99.49798;-8.104254e-002;1.02075
100.60300; 8.93000;20.00000;20.00000; 99.49798;-6.796006e-002;1.02054
100.73200; 8.94000;20.00000;20.00000; 99.49798;-5.683469e-002;1.02036
100.86500; 8.95000;20.00000;20.00000; 99.49798;-5.683469e-002;1.02018
101.01500; 8.96000;20.00000;20.00000; 99.49798;-6.775983e-002;1.01997
101.15000; 8.97000;20.00000;20.00000; 99.49798;-7.773633e-002;1.01978
101.28400; 8.98000;20.00000;20.00000; 99.49393;-7.618334e-002;1.01959
101.43000; 8.99000;20.00000;20.00000; 99.49393;-6.093835e-002;1.01939
101.55000; 9.00000;20.00000;20.00000; 99.49393;-3.843878e-002;1.01922
101.70300; 9.01000;20.00000;20.00000; 99.49393;-2.014913e-002;1.01900
101.84100; 9.02000;20.00000;20.00000; 99.49393;-1.364297e-002;1.01881
101.98300; 9.03000;20.00000;20.00000; 99.49393;-2.014913e-002;1.01861
102.11100; 9.04000;20.00000;20.00000; 99.49393;-3.843878e-002;1.01843
102.25100; 9.05000;20.00000;20.00000; 99.49393;-6.093835e-002;1.01824
102.39400; 9.06000;20.00000;20.00000; 99.49393;-7.608322e-002;1.01804
102.53000; 9.07000;20.00000;20.00000; 99.48988;-7.608322e-002;1.01785
102.66600; 9.08000;20.00000;20.00000; 99.48988;-6.093835e-002;1.01766
102.81500; 9.09000;20.00000;20.00000; 99.48988;-3.833867e-002;1.01745
102.94500; 9.10000;20.00000;20.00000; 99.48988;-1.849603e-002;1.01727
103.08000; 9.11000;20.00000;20.00000; 99.48988;-6.921597e-003;1.01708
103.22300; 9.12000;20.00000;20.00000; 99.48988;-3.306213e-003;1.01688
103.35600; 9.13000;20.00000;20.00000; 99.48988;-6.921597e-003;1.01669
103.49500; 9.14000;20.00000;20.00000; 99.48988;-1.849603e-002;1.01650
103.63800; 9.15000;20.00000;20.00000; 99.48988;-3.833867e-002;1.01630
103.77700; 9.16000;20.00000;20.00000; 99.48988;-6.093835e-002;1.01610
103.89700; 9.17000;20.00000;20.00000; 99.48988;-7.608322e-002;1.01593
104.04700; 9.18000;20.00000;20.00000; 99.48583;-7.608322e-002;1.01572
104.18500; 9.19000;20.00000;20.00000; 99.48583;-6.093835e-002;1.01553
104.31700; 9.20000;20.00000;20.00000; 99.48583;-3.833867e-002;1.01535
104.45300; 9.21000;20.00000;20.00000; 99.48583;-1.849603e-002;1.01516
104.61600; 9.22000;20.00000;20.00000; 99.48583;-6.821484e-003;1.01493
104.72700; 9.23000;20.00000;20.00000; 99.48583;-1.753220e-003;1.01477
104.86200; 9.24000;20.00000;20.00000; 99.48583;-1.753220e-003;1.01458
105.00700; 9.25000;20.00000;20.00000; 99.48583;-6.821484e-003;1.01438
105.13700; 9.26000;20.00000;20.00000; 99.48583;-1.869625e-002;1.01420
105.27300; 9.27000;20.00000;20.00000; 99.48583;-4.164488e-002;1.01401
105.41900; 9.28000;20.00000;20.00000; 99.48583;-7.458132e-002;1.01380
105.55200; 9.29000;20.00000;20.00000; 99.48583;      -0.11308;1.01362
105.69300; 9.30000;20.00000;20.00000; 99.48178;      -0.15276;1.01342
105.82900; 9.31000;20.00000;20.00000; 99.48178;      -0.18282;1.01323
105.97500; 9.32000;20.00000;20.00000; 99.48178;      -0.19051;1.01303
106.11100; 9.33000;20.00000;20.00000; 99.47368;      -0.17066;1.01284
106.23800; 9.34000;20.00000;20.00000; 99.47368;      -0.12870;1.01266
106.37800; 9.35000;20.00000;20.00000; 99.47368;-7.833044e-002;1.01246
106.52300; 9.36000;20.00000;20.00000; 99.47368;-3.709216e-002;1.01226
106.64700; 9.37000;20.00000;20.00000; 99.47368;-1.374308e-002;1.01209
106.78900; 9.38000;20.00000;20.00000; 99.47368;-4.959319e-003;1.01189
106.92200; 9.39000;20.00000;20.00000; 99.47368;-7.021710e-003;1.01170
107.05700; 9.40000;20.00000;20.00000; 99.47368;-1.849603e-002;1.01151
107.19600; 9.41000;20.00000;20.00000; 99.47368;-3.833867e-002;1.01132
107.33300; 9.42000;20.00000;20.00000; 99.47368;-6.093835e-002;1.01113
107.47000; 9.43000;20.00000;20.00000; 99.47368;-7.608322e-002;1.01094
107.60200; 9.44000;20.00000;20.00000; 99.46964;-7.608322e-002;1.01075
107.75200; 9.45000;20.00000;20.00000; 99.46964;-6.103846e-002;1.01054
107.87600; 9.46000;20.00000;20.00000; 99.46964;-3.999178e-002;1.01037
108.01100; 9.47000;20.00000;20.00000; 99.46964;-2.531751e-002;1.01018
108.16200; 9.48000;20.00000;20.00000; 99.46964;-2.531751e-002;1.00997
108.28200; 9.49000;20.00000;20.00000; 99.46964;-3.999178e-002;1.00980
108.42200; 9.50000;20.00000;20.00000; 99.46964;-6.103846e-002;1.00961
108.55700; 9.51000;20.00000;20.00000; 99.46964;-7.608322e-002;1.00942
108.69900; 9.52000;20.00000;20.00000; 99.46559;-7.608322e-002;1.00922
108.83600; 9.53000;20.00000;20.00000; 99.46559;-6.093835e-002;1.00903
108.96500; 9.54000;20.00000;20.00000; 99.46559;-3.843878e-002;1.00885
109.10700; 9.55000;20.00000;20.00000; 99.46559;-2.014913e-002;1.00865
109.23700; 9.56000;20.00000;20.00000; 99.46559;-1.364297e-002;1.00847
109.37200; 9.57000;20.00000;20.00000; 99.46559;-2.014913e-002;1.00828
109.52200; 9.58000;20.00000;20.00000; 99.46559;-3.843878e-002;1.00807
109.64300; 9.59000;20.00000;20.00000; 99.46559;-6.093835e-002;1.00790
109.79600; 9.60000;20.00000;20.00000; 99.46559;-7.628345e-002;1.00769
109.92000; 9.61000;20.00000;20.00000; 99.46154;-7.948955e-002;1.00751
110.05500; 9.62000;20.00000;20.00000; 99.46154;-7.623442e-002;1.00733
110.19400; 9.63000;20.00000;20.00000; 99.46154;-8.215220e-002;1.00713
110.32700; 9.64000;20.00000;20.00000; 99.46154;      -0.11367;1.00695
110.45400; 9.65000;20.00000;20.00000; 99.46154;      -0.16704;1.00677
110.59900; 9.66000;20.00000;20.00000; 99.46154;      -0.21486;1.00657
110.73200; 9.67000;20.00000;20.00000; 99.45344;      -0.23000;1.00638
110.87500; 9.68000;20.00000;20.00000; 99.44939;      -0.20478;1.00618
110.99300; 9.69000;20.00000;20.00000; 99.44939;      -0.15611;1.00602
111.13300; 9.70000;20.00000;20.00000; 99.44939;      -0.11367;1.00582
111.26500; 9.71000;20.00000;20.00000; 99.44939;-9.317746e-002;1.00564
