#EXPORTTYPE:                 ;DATA ALL                                           
#FILE:                       ;BM_80CASH01_20CH.ngb-ds3                           
#FORMAT:                     ;NETZSCH5                                           
#FTYPE:                      ;ANSI                                               
#IDENTITY:                   ;BM_80CASH01_20CH                                   
#DECIMAL:                    ;POINT                                              
#SEPARATOR:                  ;SEMICOLON                                          
#MTYPE:                      ;TG                                                 
#INSTRUMENT:                 ;NETZSCH STA 449F3                                  
#PROJECT:                    ;                                                   
#DATE/TIME:                  ;19.02.2026 12:55:17 (UTC+1)                        
#CORR. FILE:                 ;Basis Al203_950C_10 kmin_15.01.24.ngb-bs3          
#TEMPCAL:                    ;Temperaturkalibrierung Al203_12.12.25.ngb-ts3      
#SENSITIVITY:                ;Empfindlichkeitskalibrierung Al203_12.12.25.ngb-es3
#LABORATORY:                 ;                                                   
#OPERATOR:                   ;LS                                                 
#REMARK:                     ;                                                   
#SAMPLE:                     ;BM_80CASH01_20CH                                   
#SAMPLE MASS /mg:            ;24.3                                               
#MATERIAL:                   ;                                                   
#REFERENCE:                  ;Referenz                                           
#REFERENCE MASS /mg:         ;0                                                  
#TYPE OF CRUCIBLE:           ;DSC/TG pan Al2O3                                   
#SAMPLE CRUCIBLE MASS /mg:   ;144.5                                              
#REFERENCE CRUCIBLE MASS /mg:;138.2                                              
#DSC RANGE /µV:              ;5000                                               
#TG RANGE /mg:               ;35000                                              
#TAU-R:                      ;---                                                
#CORR. CODE:                 ;020                                                
#EXO:                        ;-1                                                 
#RANGE:                      ;25°C/10.0(K/min)/950°C                             
#SEGMENT:                    ;S1/1                                               
#SEG. 1:                     ;25°C/10.0(K/min)/950°C                             

##Temp./°C;Time/min;Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);DTG/(%/min);Sensit./(uV/mW)
201.56900;17.47000; 88.09053;20.00000;20.00000;      -0.45385;0.88260
201.66800;17.48000; 88.08230;20.00000;20.00000;      -0.45249;0.88247
201.76700;17.49000; 88.08230;20.00000;20.00000;      -0.46547;0.88234
201.86600;17.50000; 88.07407;20.00000;20.00000;      -0.49544;0.88221
201.96300;17.51000; 88.06996;20.00000;20.00000;      -0.52943;0.88208
202.07001;17.52000; 88.06996;20.00000;20.00000;      -0.54994;0.88194
202.17101;17.53000; 88.05350;20.00000;20.00000;      -0.54057;0.88181
202.26300;17.54000; 88.05350;20.00000;20.00000;      -0.50021;0.88169
202.36501;17.55000; 88.04527;20.00000;20.00000;      -0.44391;0.88155
202.46800;17.56000; 88.04527;20.00000;20.00000;      -0.39328;0.88142
202.56500;17.57000; 88.04115;20.00000;20.00000;      -0.36335;0.88129
202.66299;17.58000; 88.03704;20.00000;20.00000;      -0.35284;0.88116
202.77100;17.59000; 88.03292;20.00000;20.00000;      -0.35578;0.88102
202.88100;17.60000; 88.03292;20.00000;20.00000;      -0.36429;0.88087
202.96100;17.61000; 88.02469;20.00000;20.00000;      -0.36940;0.88077
203.07500;17.62000; 88.02469;20.00000;20.00000;      -0.36710;0.88062
203.16800;17.63000; 88.01646;20.00000;20.00000;      -0.35610;0.88050
203.26900;17.64000; 88.01646;20.00000;20.00000;      -0.34034;0.88036
203.37199;17.65000; 88.01235;20.00000;20.00000;      -0.32798;0.88023
203.47099;17.66000; 88.00823;20.00000;20.00000;      -0.31977;0.88010
203.57300;17.67000; 88.00823;20.00000;20.00000;      -0.31587;0.87996
203.67799;17.68000; 88.00000;20.00000;20.00000;      -0.31957;0.87983
203.76700;17.69000; 88.00000;20.00000;20.00000;      -0.33335;0.87971
203.87300;17.70000; 88.00000;20.00000;20.00000;      -0.35243;0.87957
203.97600;17.71000; 87.99177;20.00000;20.00000;      -0.36620;0.87943
204.06599;17.72000; 87.98765;20.00000;20.00000;      -0.37245;0.87932
204.16299;17.73000; 87.98354;20.00000;20.00000;      -0.37442;0.87919
204.26700;17.74000; 87.98354;20.00000;20.00000;      -0.37931;0.87905
204.37100;17.75000; 87.97942;20.00000;20.00000;      -0.39030;0.87891
204.46300;17.76000; 87.97119;20.00000;20.00000;      -0.39700;0.87879
204.57300;17.77000; 87.97119;20.00000;20.00000;      -0.39114;0.87865
204.67799;17.78000; 87.96296;20.00000;20.00000;      -0.37479;0.87851
204.77499;17.79000; 87.96296;20.00000;20.00000;      -0.35706;0.87838
204.87199;17.80000; 87.95885;20.00000;20.00000;      -0.34277;0.87826
204.96700;17.81000; 87.95473;20.00000;20.00000;      -0.33445;0.87813
205.07401;17.82000; 87.95062;20.00000;20.00000;      -0.33566;0.87799
205.16701;17.83000; 87.95062;20.00000;20.00000;      -0.33994;0.87787
205.26900;17.84000; 87.94650;20.00000;20.00000;      -0.34313;0.87774
205.37500;17.85000; 87.93827;20.00000;20.00000;      -0.34780;0.87760
205.47301;17.86000; 87.93827;20.00000;20.00000;      -0.35510;0.87747
205.57201;17.87000; 87.93827;20.00000;20.00000;      -0.36440;0.87734
205.66499;17.88000; 87.93004;20.00000;20.00000;      -0.37145;0.87722
205.75800;17.89000; 87.92593;20.00000;20.00000;      -0.37413;0.87709
205.87100;17.90000; 87.92181;20.00000;20.00000;      -0.37621;0.87695
205.96800;17.91000; 87.92181;20.00000;20.00000;      -0.38625;0.87682
206.07300;17.92000; 87.91770;20.00000;20.00000;      -0.40910;0.87668
206.16299;17.93000; 87.90947;20.00000;20.00000;      -0.43597;0.87656
206.26601;17.94000; 87.90947;20.00000;20.00000;      -0.45319;0.87643
206.37601;17.95000; 87.90123;20.00000;20.00000;      -0.45360;0.87628
206.46899;17.96000; 87.89712;20.00000;20.00000;      -0.43817;0.87616
206.57300;17.97000; 87.89300;20.00000;20.00000;      -0.41310;0.87603
206.66901;17.98000; 87.88889;20.00000;20.00000;      -0.39033;0.87590
206.76199;17.99000; 87.88477;20.00000;20.00000;      -0.38289;0.87578
206.87900;18.00000; 87.88477;20.00000;20.00000;      -0.39528;0.87563
206.96600;18.01000; 87.87654;20.00000;20.00000;      -0.42191;0.87551
207.06400;18.02000; 87.87654;20.00000;20.00000;      -0.44941;0.87538
207.16701;18.03000; 87.86831;20.00000;20.00000;      -0.45819;0.87525
207.26100;18.04000; 87.86420;20.00000;20.00000;      -0.44159;0.87513
207.35899;18.05000; 87.85597;20.00000;20.00000;      -0.41387;0.87500
207.45300;18.06000; 87.85597;20.00000;20.00000;      -0.39260;0.87487
207.57300;18.07000; 87.85597;20.00000;20.00000;      -0.38855;0.87472
207.67300;18.08000; 87.84774;20.00000;20.00000;      -0.39468;0.87459
207.76500;18.09000; 87.84362;20.00000;20.00000;      -0.39405;0.87447
207.85300;18.10000; 87.83951;20.00000;20.00000;      -0.37931;0.87435
207.95700;18.11000; 87.83539;20.00000;20.00000;      -0.35400;0.87421
208.05400;18.12000; 87.83539;20.00000;20.00000;      -0.32931;0.87409
208.14999;18.13000; 87.82716;20.00000;20.00000;      -0.31622;0.87396
208.25600;18.14000; 87.82716;20.00000;20.00000;      -0.32002;0.87382
208.36099;18.15000; 87.82716;20.00000;20.00000;      -0.33995;0.87369
208.44800;18.16000; 87.81893;20.00000;20.00000;      -0.36720;0.87357
208.55000;18.17000; 87.81893;20.00000;20.00000;      -0.38713;0.87344
208.64400;18.18000; 87.81070;20.00000;20.00000;      -0.39008;0.87332
208.75400;18.19000; 87.80658;20.00000;20.00000;      -0.38226;0.87317
208.86099;18.20000; 87.80658;20.00000;20.00000;      -0.36893;0.87303
208.94800;18.21000; 87.80247;20.00000;20.00000;      -0.35132;0.87292
209.05000;18.22000; 87.79424;20.00000;20.00000;      -0.33614;0.87279
209.14600;18.23000; 87.79424;20.00000;20.00000;      -0.32444;0.87266
209.24899;18.24000; 87.79424;20.00000;20.00000;      -0.31820;0.87253
209.35300;18.25000; 87.78601;20.00000;20.00000;      -0.32238;0.87239
209.43900;18.26000; 87.78601;20.00000;20.00000;      -0.33154;0.87228
209.54800;18.27000; 87.78189;20.00000;20.00000;      -0.33582;0.87213
209.64600;18.28000; 87.77778;20.00000;20.00000;      -0.33571;0.87201
209.74600;18.29000; 87.77366;20.00000;20.00000;      -0.32986;0.87188
209.84700;18.30000; 87.77366;20.00000;20.00000;      -0.31534;0.87174
209.94099;18.31000; 87.76543;20.00000;20.00000;      -0.29772;0.87162
210.03600;18.32000; 87.76543;20.00000;20.00000;      -0.27864;0.87150
210.13100;18.33000; 87.76543;20.00000;20.00000;      -0.25687;0.87137
210.23801;18.34000; 87.75720;20.00000;20.00000;      -0.23869;0.87123
210.33299;18.35000; 87.75720;20.00000;20.00000;      -0.23658;0.87111
210.43800;18.36000; 87.75720;20.00000;20.00000;      -0.25613;0.87097
210.53500;18.37000; 87.75720;20.00000;20.00000;      -0.29422;0.87085
210.63901;18.38000; 87.74897;20.00000;20.00000;      -0.34460;0.87071
210.73900;18.39000; 87.74486;20.00000;20.00000;      -0.39729;0.87058
210.83900;18.40000; 87.74486;20.00000;20.00000;      -0.44104;0.87045
210.92599;18.41000; 87.74074;20.00000;20.00000;      -0.46731;0.87034
211.02100;18.42000; 87.72840;20.00000;20.00000;      -0.46604;0.87021
211.12500;18.43000; 87.72840;20.00000;20.00000;      -0.43439;0.87008
211.21800;18.44000; 87.72016;20.00000;20.00000;      -0.39078;0.86996
211.32800;18.45000; 87.72016;20.00000;20.00000;      -0.35899;0.86981
211.42599;18.46000; 87.72016;20.00000;20.00000;      -0.34613;0.86968
211.53101;18.47000; 87.71193;20.00000;20.00000;      -0.34639;0.86955
211.62399;18.48000; 87.70782;20.00000;20.00000;      -0.35410;0.86943
211.71400;18.49000; 87.70782;20.00000;20.00000;      -0.36382;0.86931
211.81900;18.50000; 87.70370;20.00000;20.00000;      -0.36929;0.86917
211.91299;18.51000; 87.69959;20.00000;20.00000;      -0.36600;0.86905
212.00600;18.52000; 87.69136;20.00000;20.00000;      -0.35243;0.86893
212.11301;18.53000; 87.69136;20.00000;20.00000;      -0.33325;0.86879
212.20900;18.54000; 87.69136;20.00000;20.00000;      -0.31810;0.86866
212.31000;18.55000; 87.68313;20.00000;20.00000;      -0.31209;0.86853
212.41000;18.56000; 87.68313;20.00000;20.00000;      -0.31147;0.86840
212.51300;18.57000; 87.67901;20.00000;20.00000;      -0.31284;0.86827
212.60001;18.58000; 87.67490;20.00000;20.00000;      -0.32032;0.86815
212.69701;18.59000; 87.67490;20.00000;20.00000;      -0.32996;0.86803
212.80000;18.60000; 87.67078;20.00000;20.00000;      -0.33252;0.86789
212.90700;18.61000; 87.66255;20.00000;20.00000;      -0.32910;0.86775
213.00000;18.62000; 87.66255;20.00000;20.00000;      -0.32128;0.86763
213.10100;18.63000; 87.66255;20.00000;20.00000;      -0.31432;0.86750
213.19200;18.64000; 87.65432;20.00000;20.00000;      -0.31408;0.86738
213.29900;18.65000; 87.65432;20.00000;20.00000;      -0.31651;0.86724
213.39500;18.66000; 87.65021;20.00000;20.00000;      -0.31747;0.86712
213.49001;18.67000; 87.64609;20.00000;20.00000;      -0.31661;0.86700
213.58200;18.68000; 87.64609;20.00000;20.00000;      -0.31566;0.86688
213.69299;18.69000; 87.63786;20.00000;20.00000;      -0.31968;0.86673
213.79300;18.70000; 87.63786;20.00000;20.00000;      -0.33483;0.86660
213.88901;18.71000; 87.63786;20.00000;20.00000;      -0.35620;0.86648
213.98300;18.72000; 87.62963;20.00000;20.00000;      -0.37429;0.86635
214.08200;18.73000; 87.62551;20.00000;20.00000;      -0.38433;0.86623
214.18800;18.74000; 87.62140;20.00000;20.00000;      -0.38226;0.86609
214.28799;18.75000; 87.62140;20.00000;20.00000;      -0.37468;0.86596
214.38400;18.76000; 87.61317;20.00000;20.00000;      -0.36416;0.86583
214.47099;18.77000; 87.61317;20.00000;20.00000;      -0.34703;0.86572
214.56900;18.78000; 87.60494;20.00000;20.00000;      -0.32798;0.86559
214.67200;18.79000; 87.60494;20.00000;20.00000;      -0.31298;0.86546
214.77901;18.80000; 87.60494;20.00000;20.00000;      -0.30623;0.86532
214.86301;18.81000; 87.59671;20.00000;20.00000;      -0.30684;0.86521
214.97200;18.82000; 87.59671;20.00000;20.00000;      -0.30990;0.86507
215.06100;18.83000; 87.59259;20.00000;20.00000;      -0.31274;0.86495
215.16499;18.84000; 87.58848;20.00000;20.00000;      -0.32032;0.86482
215.26900;18.85000; 87.58848;20.00000;20.00000;      -0.32996;0.86468
215.36200;18.86000; 87.58436;20.00000;20.00000;      -0.33252;0.86456
215.46500;18.87000; 87.57613;20.00000;20.00000;      -0.32910;0.86443
215.55400;18.88000; 87.57613;20.00000;20.00000;      -0.32118;0.86431
215.66100;18.89000; 87.57613;20.00000;20.00000;      -0.31284;0.86417
215.75000;18.90000; 87.56790;20.00000;20.00000;      -0.31051;0.86406
215.85500;18.91000; 87.56790;20.00000;20.00000;      -0.31137;0.86392
215.94901;18.92000; 87.56379;20.00000;20.00000;      -0.31284;0.86380
216.04900;18.93000; 87.55967;20.00000;20.00000;      -0.32032;0.86367
216.14400;18.94000; 87.55967;20.00000;20.00000;      -0.32986;0.86355
216.24001;18.95000; 87.55556;20.00000;20.00000;      -0.33074;0.86342
216.34200;18.96000; 87.54733;20.00000;20.00000;      -0.32069;0.86329
216.44501;18.97000; 87.54733;20.00000;20.00000;      -0.29871;0.86316
216.54500;18.98000; 87.54733;20.00000;20.00000;      -0.26706;0.86303
216.64400;18.99000; 87.53909;20.00000;20.00000;      -0.23691;0.86290
216.73900;19.00000; 87.53909;20.00000;20.00000;      -0.21757;0.86278
216.84200;19.01000; 87.53909;20.00000;20.00000;      -0.20875;0.86264
216.93100;19.02000; 87.53909;20.00000;20.00000;      -0.20802;0.86253
217.03101;19.03000; 87.53086;20.00000;20.00000;      -0.21317;0.86240
217.12500;19.04000; 87.53086;20.00000;20.00000;      -0.22566;0.86228
217.22800;19.05000; 87.53086;20.00000;20.00000;      -0.24803;0.86214
217.32100;19.06000; 87.53086;20.00000;20.00000;      -0.27490;0.86202
217.41800;19.07000; 87.52263;20.00000;20.00000;      -0.29514;0.86190
217.53000;19.08000; 87.51852;20.00000;20.00000;      -0.29919;0.86175
217.61301;19.09000; 87.51852;20.00000;20.00000;      -0.29419;0.86164
217.71201;19.10000; 87.51440;20.00000;20.00000;      -0.29715;0.86152
217.82100;19.11000; 87.51440;20.00000;20.00000;      -0.30969;0.86137
217.91299;19.12000; 87.51029;20.00000;20.00000;      -0.31907;0.86126
218.01401;19.13000; 87.50206;20.00000;20.00000;      -0.31859;0.86112
218.10800;19.14000; 87.50206;20.00000;20.00000;      -0.30774;0.86100
218.20900;19.15000; 87.50206;20.00000;20.00000;      -0.29237;0.86087
218.30499;19.16000; 87.49383;20.00000;20.00000;      -0.28448;0.86075
218.40199;19.17000; 87.49383;20.00000;20.00000;      -0.28725;0.86062
218.50700;19.18000; 87.49383;20.00000;20.00000;      -0.29752;0.86049
218.60300;19.19000; 87.48560;20.00000;20.00000;      -0.31785;0.86036
218.69901;19.20000; 87.48560;20.00000;20.00000;      -0.35257;0.86024
218.79201;19.21000; 87.48148;20.00000;20.00000;      -0.39204;0.86012
218.90199;19.22000; 87.48148;20.00000;20.00000;      -0.41953;0.85998
218.99500;19.23000; 87.46914;20.00000;20.00000;      -0.42163;0.85986
219.09100;19.24000; 87.46502;20.00000;20.00000;      -0.39337;0.85973
219.19299;19.25000; 87.46502;20.00000;20.00000;      -0.34742;0.85960
219.28999;19.26000; 87.46091;20.00000;20.00000;      -0.30456;0.85947
219.37801;19.27000; 87.45679;20.00000;20.00000;      -0.27872;0.85936
219.48300;19.28000; 87.45679;20.00000;20.00000;      -0.27152;0.85922
219.58000;19.29000; 87.45267;20.00000;20.00000;      -0.27484;0.85910
219.67700;19.30000; 87.45267;20.00000;20.00000;      -0.28025;0.85897
219.78300;19.31000; 87.44444;20.00000;20.00000;      -0.28365;0.85884
219.88499;19.32000; 87.44444;20.00000;20.00000;      -0.28389;0.85870
219.97600;19.33000; 87.44444;20.00000;20.00000;      -0.28428;0.85859
220.07100;19.34000; 87.43621;20.00000;20.00000;      -0.29247;0.85846
220.16499;19.35000; 87.43621;20.00000;20.00000;      -0.30932;0.85834
220.26801;19.36000; 87.43621;20.00000;20.00000;      -0.32385;0.85821
220.35201;19.37000; 87.42798;20.00000;20.00000;      -0.33094;0.85810
220.46001;19.38000; 87.42387;20.00000;20.00000;      -0.33007;0.85796
220.55901;19.39000; 87.42387;20.00000;20.00000;      -0.32348;0.85783
220.65300;19.40000; 87.41975;20.00000;20.00000;      -0.32335;0.85771
220.75600;19.41000; 87.41564;20.00000;20.00000;      -0.33511;0.85758
220.85600;19.42000; 87.41564;20.00000;20.00000;      -0.35085;0.85745
220.94099;19.43000; 87.40741;20.00000;20.00000;      -0.35879;0.85734
221.04800;19.44000; 87.40741;20.00000;20.00000;      -0.35197;0.85720
221.14600;19.45000; 87.39918;20.00000;20.00000;      -0.32910;0.85708
221.23599;19.46000; 87.39918;20.00000;20.00000;      -0.30173;0.85696
221.34200;19.47000; 87.39506;20.00000;20.00000;      -0.28402;0.85682
221.43600;19.48000; 87.39506;20.00000;20.00000;      -0.27998;0.85670
221.52901;19.49000; 87.39095;20.00000;20.00000;      -0.28901;0.85658
221.63600;19.50000; 87.38683;20.00000;20.00000;      -0.29919;0.85644
221.73500;19.51000; 87.38683;20.00000;20.00000;      -0.30032;0.85632
221.83800;19.52000; 87.37860;20.00000;20.00000;      -0.29226;0.85618
221.93401;19.53000; 87.37860;20.00000;20.00000;      -0.27696;0.85606
222.01601;19.54000; 87.37860;20.00000;20.00000;      -0.25519;0.85595
222.11700;19.55000; 87.37037;20.00000;20.00000;      -0.23344;0.85582
222.21600;19.56000; 87.37037;20.00000;20.00000;      -0.22440;0.85570
222.32001;19.57000; 87.37037;20.00000;20.00000;      -0.23102;0.85556
222.41299;19.58000; 87.37037;20.00000;20.00000;      -0.25203;0.85544
222.51100;19.59000; 87.36214;20.00000;20.00000;      -0.27806;0.85532
222.60400;19.60000; 87.36214;20.00000;20.00000;      -0.29235;0.85520
222.70300;19.61000; 87.35802;20.00000;20.00000;      -0.29226;0.85507
222.80600;19.62000; 87.35391;20.00000;20.00000;      -0.28482;0.85494
222.90500;19.63000; 87.35391;20.00000;20.00000;      -0.27453;0.85481
222.99600;19.64000; 87.34979;20.00000;20.00000;      -0.26191;0.85469
223.09599;19.65000; 87.34568;20.00000;20.00000;      -0.24932;0.85456
223.19400;19.66000; 87.34568;20.00000;20.00000;      -0.23970;0.85444
223.28200;19.67000; 87.34156;20.00000;20.00000;      -0.23643;0.85432
223.38699;19.68000; 87.34156;20.00000;20.00000;      -0.24325;0.85419
223.48599;19.69000; 87.33745;20.00000;20.00000;      -0.25236;0.85406
223.58000;19.70000; 87.33745;20.00000;20.00000;      -0.25442;0.85394
223.67700;19.71000; 87.32922;20.00000;20.00000;      -0.25214;0.85382
223.78200;19.72000; 87.32922;20.00000;20.00000;      -0.26011;0.85368
223.86900;19.73000; 87.32922;20.00000;20.00000;      -0.29016;0.85357
223.97701;19.74000; 87.32922;20.00000;20.00000;      -0.33180;0.85343
224.06700;19.75000; 87.32099;20.00000;20.00000;      -0.36259;0.85331
224.16800;19.76000; 87.31276;20.00000;20.00000;      -0.36689;0.85318
224.27000;19.77000; 87.31276;20.00000;20.00000;      -0.34639;0.85305
224.36600;19.78000; 87.31276;20.00000;20.00000;      -0.31632;0.85293
224.45200;19.79000; 87.30453;20.00000;20.00000;      -0.29024;0.85282
224.55099;19.80000; 87.30453;20.00000;20.00000;      -0.27128;0.85269
224.65700;19.81000; 87.30041;20.00000;20.00000;      -0.25858;0.85256
224.75200;19.82000; 87.30041;20.00000;20.00000;      -0.25838;0.85243
224.84399;19.83000; 87.29630;20.00000;20.00000;      -0.26792;0.85232
224.94501;19.84000; 87.29630;20.00000;20.00000;      -0.27637;0.85219
225.04100;19.85000; 87.28807;20.00000;20.00000;      -0.27892;0.85206
225.13400;19.86000; 87.28807;20.00000;20.00000;      -0.27171;0.85194
225.24100;19.87000; 87.28807;20.00000;20.00000;      -0.25519;0.85180
225.32401;19.88000; 87.27984;20.00000;20.00000;      -0.23859;0.85170
225.43300;19.89000; 87.27984;20.00000;20.00000;      -0.23637;0.85156
225.53999;19.90000; 87.27984;20.00000;20.00000;      -0.25276;0.85142
225.61800;19.91000; 87.27984;20.00000;20.00000;      -0.28025;0.85132
225.72600;19.92000; 87.27160;20.00000;20.00000;      -0.30553;0.85118
225.81900;19.93000; 87.26749;20.00000;20.00000;      -0.31578;0.85106
225.92500;19.94000; 87.26749;20.00000;20.00000;      -0.31203;0.85093
226.01801;19.95000; 87.26337;20.00000;20.00000;      -0.30781;0.85081
226.11800;19.96000; 87.25926;20.00000;20.00000;      -0.31203;0.85068
226.20700;19.97000; 87.25926;20.00000;20.00000;      -0.31578;0.85056
226.31700;19.98000; 87.25514;20.00000;20.00000;      -0.30553;0.85042
226.40700;19.99000; 87.24691;20.00000;20.00000;      -0.28005;0.85031
226.50999;20.00000; 87.24691;20.00000;20.00000;      -0.24961;0.85018
226.59200;20.01000; 87.24691;20.00000;20.00000;      -0.22587;0.85007
226.70000;20.02000; 87.24691;20.00000;20.00000;      -0.21485;0.84993
226.79401;20.03000; 87.23868;20.00000;20.00000;      -0.21485;0.84981
226.89600;20.04000; 87.23868;20.00000;20.00000;      -0.22576;0.84968
226.98700;20.05000; 87.23868;20.00000;20.00000;      -0.24813;0.84956
227.08000;20.06000; 87.23868;20.00000;20.00000;      -0.27637;0.84945
227.17999;20.07000; 87.23045;20.00000;20.00000;      -0.29871;0.84932
227.27499;20.08000; 87.22634;20.00000;20.00000;      -0.30412;0.84920
227.37900;20.09000; 87.22634;20.00000;20.00000;      -0.29556;0.84906
227.47501;20.10000; 87.22222;20.00000;20.00000;      -0.28115;0.84894
227.57001;20.11000; 87.22222;20.00000;20.00000;      -0.26315;0.84882
227.66499;20.12000; 87.21399;20.00000;20.00000;      -0.24153;0.84870
227.76601;20.13000; 87.21399;20.00000;20.00000;      -0.22271;0.84857
227.85500;20.14000; 87.21399;20.00000;20.00000;      -0.21232;0.84845
227.96300;20.15000; 87.21399;20.00000;20.00000;      -0.20950;0.84831
228.05299;20.16000; 87.20576;20.00000;20.00000;      -0.21328;0.84820
228.14301;20.17000; 87.20576;20.00000;20.00000;      -0.22566;0.84808
228.24899;20.18000; 87.20576;20.00000;20.00000;      -0.24813;0.84795
228.34599;20.19000; 87.20576;20.00000;20.00000;      -0.27637;0.84782
228.44901;20.20000; 87.19753;20.00000;20.00000;      -0.29871;0.84769
228.53000;20.21000; 87.19342;20.00000;20.00000;      -0.30412;0.84759
228.62801;20.22000; 87.19342;20.00000;20.00000;      -0.29556;0.84746
228.73500;20.23000; 87.18930;20.00000;20.00000;      -0.28115;0.84733
228.82500;20.24000; 87.18930;20.00000;20.00000;      -0.26315;0.84721
228.93500;20.25000; 87.18107;20.00000;20.00000;      -0.24153;0.84707
229.02699;20.26000; 87.18107;20.00000;20.00000;      -0.22271;0.84695
229.10800;20.27000; 87.18107;20.00000;20.00000;      -0.21222;0.84685
229.22000;20.28000; 87.18107;20.00000;20.00000;      -0.20792;0.84671
229.32001;20.29000; 87.17284;20.00000;20.00000;      -0.20802;0.84658
229.41701;20.30000; 87.17284;20.00000;20.00000;      -0.21380;0.84645
229.50101;20.31000; 87.17284;20.00000;20.00000;      -0.22786;0.84635
229.60800;20.32000; 87.17284;20.00000;20.00000;      -0.25172;0.84621
229.70700;20.33000; 87.16461;20.00000;20.00000;      -0.27658;0.84608
229.80499;20.34000; 87.16461;20.00000;20.00000;      -0.28868;0.84596
229.90601;20.35000; 87.16049;20.00000;20.00000;      -0.28565;0.84583
229.99400;20.36000; 87.15638;20.00000;20.00000;      -0.27642;0.84572
230.09700;20.37000; 87.15638;20.00000;20.00000;      -0.27025;0.84559
230.18700;20.38000; 87.15226;20.00000;20.00000;      -0.26581;0.84547
230.28700;20.39000; 87.15226;20.00000;20.00000;      -0.25810;0.84534
230.37399;20.40000; 87.14403;20.00000;20.00000;      -0.24689;0.84523
230.47400;20.41000; 87.14403;20.00000;20.00000;      -0.24288;0.84510
230.58701;20.42000; 87.14403;20.00000;20.00000;      -0.25476;0.84496
230.67599;20.43000; 87.14403;20.00000;20.00000;      -0.27500;0.84485
230.77800;20.44000; 87.13580;20.00000;20.00000;      -0.29019;0.84472
230.86099;20.45000; 87.13169;20.00000;20.00000;      -0.29068;0.84461
230.96500;20.46000; 87.13169;20.00000;20.00000;      -0.28769;0.84448
231.06200;20.47000; 87.12757;20.00000;20.00000;      -0.30841;0.84435
231.16901;20.48000; 87.12757;20.00000;20.00000;      -0.35857;0.84422
231.24699;20.49000; 87.12757;20.00000;20.00000;      -0.40851;0.84412
231.35300;20.50000; 87.11523;20.00000;20.00000;      -0.42133;0.84398
231.44501;20.51000; 87.10700;20.00000;20.00000;      -0.38681;0.84386
231.54100;20.52000; 87.10700;20.00000;20.00000;      -0.32744;0.84374
231.64301;20.53000; 87.10700;20.00000;20.00000;      -0.27891;0.84361
231.73700;20.54000; 87.10700;20.00000;20.00000;      -0.26066;0.84349
231.83900;20.55000; 87.09877;20.00000;20.00000;      -0.26135;0.84336
231.94099;20.56000; 87.09877;20.00000;20.00000;      -0.26433;0.84323
232.03300;20.57000; 87.09465;20.00000;20.00000;      -0.26342;0.84312
232.13100;20.58000; 87.09465;20.00000;20.00000;      -0.25930;0.84299
232.22600;20.59000; 87.09053;20.00000;20.00000;      -0.25351;0.84287
232.31900;20.60000; 87.08642;20.00000;20.00000;      -0.24386;0.84275
232.42999;20.61000; 87.08642;20.00000;20.00000;      -0.23149;0.84261
232.51500;20.62000; 87.08230;20.00000;20.00000;      -0.22089;0.84250
232.60899;20.63000; 87.08230;20.00000;20.00000;      -0.21795;0.84238
232.71400;20.64000; 87.07819;20.00000;20.00000;      -0.22446;0.84225
232.80499;20.65000; 87.07819;20.00000;20.00000;      -0.23800;0.84213
232.90601;20.66000; 87.07407;20.00000;20.00000;      -0.25058;0.84200
233.00600;20.67000; 87.07407;20.00000;20.00000;      -0.25106;0.84188
233.09300;20.68000; 87.06584;20.00000;20.00000;      -0.23996;0.84177
233.19901;20.69000; 87.06584;20.00000;20.00000;      -0.22934;0.84163
233.27901;20.70000; 87.06584;20.00000;20.00000;      -0.22934;0.84153
233.38901;20.71000; 87.06584;20.00000;20.00000;      -0.23996;0.84139
233.49300;20.72000; 87.05761;20.00000;20.00000;      -0.25106;0.84126
233.57600;20.73000; 87.05761;20.00000;20.00000;      -0.25058;0.84115
233.67799;20.74000; 87.05350;20.00000;20.00000;      -0.23790;0.84102
233.77901;20.75000; 87.05350;20.00000;20.00000;      -0.22288;0.84089
233.87000;20.76000; 87.04938;20.00000;20.00000;      -0.21259;0.84078
233.96700;20.77000; 87.04938;20.00000;20.00000;      -0.20754;0.84065
234.06300;20.78000; 87.04527;20.00000;20.00000;      -0.20754;0.84053
234.16299;20.79000; 87.04527;20.00000;20.00000;      -0.21259;0.84040
234.26801;20.80000; 87.04115;20.00000;20.00000;      -0.22288;0.84027
234.36099;20.81000; 87.04115;20.00000;20.00000;      -0.23790;0.84015
234.45799;20.82000; 87.03704;20.00000;20.00000;      -0.25068;0.84003
234.54601;20.83000; 87.03704;20.00000;20.00000;      -0.25264;0.83992
234.65100;20.84000; 87.02881;20.00000;20.00000;      -0.24531;0.83978
234.74001;20.85000; 87.02881;20.00000;20.00000;      -0.24278;0.83967
234.84000;20.86000; 87.02881;20.00000;20.00000;      -0.25476;0.83954
234.93600;20.87000; 87.02881;20.00000;20.00000;      -0.27479;0.83942
235.03200;20.88000; 87.02058;20.00000;20.00000;      -0.28662;0.83930
235.13499;20.89000; 87.01646;20.00000;20.00000;      -0.27355;0.83917
235.23500;20.90000; 87.01646;20.00000;20.00000;      -0.23810;0.83904
